"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","Trait.name","PVE"
"119","PstI.TP716571",11,4957,0.0000000196900201198119,0.095962406601192,124,0.513693071295645,0.668015108949914,0.0000368962848445103,-1.67658041780454,0.0000368962848445104,"124+36088im","PS_Y","GAPIT","GLM","GS",15.4322037654269
"120","NsiI.TP43574",11,9672,0.0000000217072681601085,0.0793010894774441,124,0.513693071295645,0.66695436427305,0.0000377507672232039,-0.832132304890474,0.0000377507672232038,"124+36088im","PS_Y","GAPIT","GLM","GS",15.3261292977405
"121","PstI.TP125880",11,1053,0.0000000230240251418488,0.0671518763138946,124,0.513693071295645,0.666314835393213,0.0000377507672232039,0.932237461362538,0.0000377507672232038,"124+36088im","PS_Y","GAPIT","GLM","GS",15.2621764097568
"122","NsiI.TP776707",2,77323616,0.0000000258241187396611,0.0787961206293816,124,0.513693071295645,0.665070516738982,0.0000398511724127217,-1.38109291069302,0.0000398511724127217,"124+36088im","PS_Y","GAPIT","GLM","GS",15.1377445443337
"123","PstI.TP780329",11,5383,0.0000000289243582040722,0.116059694070972,124,0.513693071295645,0.663843965938331,0.000040966698058459,0.708355830536076,0.0000409666980584589,"124+36088im","PS_Y","GAPIT","GLM","GS",15.0150894642686
"124","NsiI.TP336234",11,12829,0.0000000296701708893314,0.122775345466312,124,0.513693071295645,0.663568907362779,0.000040966698058459,-0.804369669156443,0.0000409666980584589,"124+36088im","PS_Y","GAPIT","GLM","GS",14.9875836067134
"125","PstI.TP972893",11,6749,0.0000000476859156467115,0.0602696812959027,124,0.513693071295645,0.658466438548621,0.0000619167260118692,0.907519438614523,0.0000619167260118692,"124+36088im","PS_Y","GAPIT","GLM","GS",14.4773367252976
"126","NsiI.TP754476",2,76199690,0.0000000495635909982943,0.156262552547919,124,0.513693071295645,0.658053146654285,0.0000619167260118692,0.581751060685867,0.0000619167260118692,"124+36088im","PS_Y","GAPIT","GLM","GS",14.436007535864
"127","PstI.TP914537",10,57752412,0.0000000521508059580282,0.0675956287517027,124,0.513693071295645,0.657509088764438,0.0000621874656137688,-0.811041791900614,0.0000621874656137687,"124+36088im","PS_Y","GAPIT","GLM","GS",14.3816017468793
"128","NsiI.TP747164",11,18278,0.0000000648555182989347,0.0877481439645665,124,0.513693071295645,0.65518386675157,0.0000739747681327937,0.83076053749585,0.0000739747681327936,"124+36088im","PS_Y","GAPIT","GLM","GS",14.1490795455925
"129","NsiI.TP510537",3,71420877,0.0000000736483770974683,0.100811521287312,124,0.513693071295645,0.653832350695515,0.000080503813532291,0.858468642032999,0.000080503813532291,"124+36088im","PS_Y","GAPIT","GLM","GS",14.013927939987
"130","PstI.TP389870",11,3038,0.0000000852751687844031,0.0839417904817948,124,0.513693071295645,0.652278228246078,0.0000894843511156012,-1.0982017908543,0.0000894843511156012,"124+36088im","PS_Y","GAPIT","GLM","GS",13.8585156950433
"131","PstI.TP471886",11,3583,0.0000000889356383743846,0.0930918865772764,124,0.513693071295645,0.651833410890709,0.0000897360591197541,0.663609626313982,0.0000897360591197541,"124+36088im","PS_Y","GAPIT","GLM","GS",13.8140339595064
"132","NsiI.TP60820",11,9853,0.000000122539969794549,0.0806189487514383,124,0.513693071295645,0.648452886667825,0.000119063465466304,0.900494987437143,0.000119063465466304,"124+36088im","PS_Y","GAPIT","GLM","GS",13.475981537218
"133","PstI.TP523812",5,18073563,0.00000017209844203388,0.0826702473101831,124,0.513693071295645,0.644893437855348,0.000161243947439886,-0.843993708655872,0.000161243947439886,"124+36088im","PS_Y","GAPIT","GLM","GS",13.1200366559703
"134","PstI.TP753228",10,47979677,0.000000236083211630733,0.0688036076612671,124,0.513693071295645,0.641601226784902,0.000213565757721402,-0.788847830635143,0.000213565757721402,"124+36088im","PS_Y","GAPIT","GLM","GS",12.7908155489257
"135","PstI.TP588686",1,71389933,0.000000276172831619163,0.116935483870968,124,0.513693071295645,0.639975228916579,0.000240511675519242,-0.721528628692917,0.000240511675519242,"124+36088im","PS_Y","GAPIT","GLM","GS",12.6282157620934
"136","NsiI.TP450682",11,14469,0.000000289448642982735,0.111575807226143,124,0.513693071295645,0.639489443211696,0.000240511675519242,0.769323827685834,0.000240511675519242,"124+36088im","PS_Y","GAPIT","GLM","GS",12.5796371916051
"137","NsiI.TP557979",3,7233715,0.000000300185709101036,0.0887096774193549,124,0.513693071295645,0.639112886874854,0.000240511675519242,0.55581891450489,0.000240511675519242,"124+36088im","PS_Y","GAPIT","GLM","GS",12.5419815579209
"138","NsiI.TP224099",9,3423764,0.000000302541941455172,0.125942195765186,124,0.513693071295645,0.639032090449452,0.000240511675519242,1.10493307466255,0.000240511675519242,"124+36088im","PS_Y","GAPIT","GLM","GS",12.5339019153807
"139","NsiI.TP423901",1,14565704,0.000000481674113560278,0.266790284591302,124,0.513693071295645,0.634248353011214,0.000371654079268833,0.466141662901507,0.000371654079268833,"124+36088im","PS_Y","GAPIT","GLM","GS",12.0555281715569
"140","PstI.TP838063",11,5808,0.000000538367723275682,0.0648828413952113,124,0.513693071295645,0.633110139178958,0.00039480038309676,-0.719478814335094,0.00039480038309676,"124+36088im","PS_Y","GAPIT","GLM","GS",11.9417067883313
"141","PstI.TP376573",11,2949,0.000000541770747559784,0.172710274926487,124,0.513693071295645,0.633045759629556,0.00039480038309676,-0.462540594672299,0.00039480038309676,"124+36088im","PS_Y","GAPIT","GLM","GS",11.9352688333911
"142","NsiI.TP820139",6,57131130,0.000000580461253649829,0.0674579840852602,124,0.513693071295645,0.632341496337609,0.000411562716979719,-0.672348738181772,0.000411562716979719,"124+36088im","PS_Y","GAPIT","GLM","GS",11.8648425041964
"143","PstI.TP958383",11,6682,0.000000712074876322221,0.127619887705361,124,0.513693071295645,0.630260629071409,0.00049159400803782,0.677009963860797,0.00049159400803782,"124+36088im","PS_Y","GAPIT","GLM","GS",11.6567557775764
"144","PstI.TP1081624",10,8144011,0.000000774736933928893,0.136414296957173,124,0.513693071295645,0.629404274884838,0.000521139710889502,-0.795022114975678,0.000521139710889502,"124+36088im","PS_Y","GAPIT","GLM","GS",11.5711203589193
"145","NsiI.TP90756",11,10130,0.000000814913924521943,0.0829971390827015,124,0.513693071295645,0.628891603169842,0.000534461297397716,1.01002906016273,0.000534461297397716,"124+36088im","PS_Y","GAPIT","GLM","GS",11.5198531874197
"146","NsiI.TP65983",4,7204395,0.000000835531580797584,0.302487882881585,124,0.513693071295645,0.628638435112275,0.000534617938796191,-0.580428716330367,0.000534617938796191,"124+36088im","PS_Y","GAPIT","GLM","GS",11.494536381663
"147","PstI.TP983141",1,8569458,0.000000869948386017623,0.0693702795600027,124,0.513693071295645,0.628229690989616,0.000543386332352055,-0.600644678756026,0.000543386332352055,"124+36088im","PS_Y","GAPIT","GLM","GS",11.4536619693971
"148","PstI.TP1143724",11,8012,0.000000944699417552162,0.095562988771493,124,0.513693071295645,0.627395983880604,0.000576354523722405,-0.615899322655869,0.000576354523722405,"124+36088im","PS_Y","GAPIT","GLM","GS",11.3702912584959
"149","PstI.TP761602",3,3266703,0.00000100058414568281,0.0526227347837296,124,0.513693071295645,0.626815523178875,0.000596575556314607,0.733278687439244,0.00059657555631461,"124+36088im","PS_Y","GAPIT","GLM","GS",11.312245188323
"150","NsiI.TP430147",3,5430407,0.00000102967091838595,0.0912518142549797,124,0.513693071295645,0.626526356578098,0.000600275263843045,-0.555107407324828,0.000600275263843045,"124+36088im","PS_Y","GAPIT","GLM","GS",11.2833285282453
"151","PstI.TP691761",11,4786,0.00000116165602330541,0.0651584786009458,124,0.513693071295645,0.625311077557796,0.000656751717270182,-0.736102700444986,0.000656751717270182,"124+36088im","PS_Y","GAPIT","GLM","GS",11.1618006262151
"152","NsiI.TP210231",11,11469,0.00000117661548798119,0.0845343785859366,124,0.513693071295645,0.625182316228368,0.000656751717270182,-0.859030417527169,0.000656751717270182,"124+36088im","PS_Y","GAPIT","GLM","GS",11.1489244932723
"153","PstI.TP575380",3,10993468,0.00000141762706907367,0.0706920720275274,124,0.513693071295645,0.623310850342619,0.000774792261043303,1.68880882095512,0.000774792261043305,"124+36088im","PS_Y","GAPIT","GLM","GS",10.9617779046974
"154","PstI.TP735061",1,72976269,0.00000157697950351742,0.23770539046379,124,0.513693071295645,0.622244094697184,0.000844295516230124,0.561191999735778,0.000844295516230122,"124+36088im","PS_Y","GAPIT","GLM","GS",10.8551023401539
"155","PstI.TP1053389",2,6882567,0.00000166837531824325,0.138165302138192,124,0.513693071295645,0.621680833816041,0.000869434543020989,0.712489342678423,0.000869434543020987,"124+36088im","PS_Y","GAPIT","GLM","GS",10.7987762520396
"156","NsiI.TP62363",11,9869,0.00000169021733986698,0.319651203779588,124,0.513693071295645,0.62155088518378,0.000869434543020989,0.611729371781259,0.000869434543020987,"124+36088im","PS_Y","GAPIT","GLM","GS",10.7857813888135
"157","PstI.TP803702",11,5570,0.00000181391144987045,0.127954261372741,124,0.513693071295645,0.620845840243534,0.000915118326459641,-0.597245264307592,0.000915118326459642,"124+36088im","PS_Y","GAPIT","GLM","GS",10.7152768947889
"158","NsiI.TP48159",1,11432982,0.00000197129561377601,0.119406870025238,124,0.513693071295645,0.620016522065526,0.000975754134562262,0.614728837284717,0.000975754134562261,"124+36088im","PS_Y","GAPIT","GLM","GS",10.6323450769881
"159","PstI.TP230121",11,1899,0.00000204727104201896,0.109932767488661,124,0.513693071295645,0.619640055178081,0.000994594602154175,0.53999817695681,0.000994594602154174,"124+36088im","PS_Y","GAPIT","GLM","GS",10.5946983882436
"160","PstI.TP227983",2,1895497,0.00000217900460081981,0.177321589817599,124,0.513693071295645,0.619019877391069,0.00102409826890164,-1.23201961198552,0.00102409826890164,"124+36088im","PS_Y","GAPIT","GLM","GS",10.5326806095424
"161","NsiI.TP522624",11,15579,0.00000220557201868594,0.12494966119639,124,0.513693071295645,0.618899446107179,0.00102409826890164,-1.34588584358813,0.00102409826890164,"124+36088im","PS_Y","GAPIT","GLM","GS",10.5206374811534
"162","NsiI.TP511109",10,58780153,0.00000222511250009124,0.0873448351272479,124,0.513693071295645,0.618811808954291,0.00102409826890164,-0.538723304197898,0.00102409826890164,"124+36088im","PS_Y","GAPIT","GLM","GS",10.5118737658646
"163","NsiI.TP459037",9,50088687,0.00000238379534627373,0.0954547644635341,124,0.513693071295645,0.618127919885607,0.00107821529507147,-0.680714625768217,0.00107821529507147,"124+36088im","PS_Y","GAPIT","GLM","GS",10.4434848589962
"164","NsiI.TP790549",11,18827,0.00000267922844962737,0.157565136460515,124,0.513693071295645,0.61697017351699,0.00116856306304859,0.787265608520961,0.00116856306304859,"124+36088im","PS_Y","GAPIT","GLM","GS",10.3277102221345
"165","NsiI.TP609140",6,18911509,0.00000276821286642381,0.444054872385415,124,0.513693071295645,0.616646895454034,0.00116856306304859,-0.434469552543712,0.00116856306304859,"124+36088im","PS_Y","GAPIT","GLM","GS",10.2953824158389
"166","NsiI.TP680903",11,17517,0.00000276997426990635,0.0819560914604015,124,0.513693071295645,0.61664060384776,0.00116856306304859,0.543254103925651,0.00116856306304859,"124+36088im","PS_Y","GAPIT","GLM","GS",10.2947532552115
"167","PstI.TP815910",11,5643,0.0000027739375083603,0.202796456978524,124,0.513693071295645,0.61662646235794,0.00116856306304859,0.549495854457719,0.00116856306304859,"124+36088im","PS_Y","GAPIT","GLM","GS",10.2933391062295
"168","GFSSContig19953_1437",3,58043502,0.00000282694142100089,0.111438330161578,124,0.513693071295645,0.616439292166871,0.00116856306304859,0.617587308864776,0.00116856306304859,"124+36088im","PS_Y","GAPIT","GLM","GS",10.2746220871226
"169","PstI.TP143644",11,1211,0.00000285080567336699,0.0995439239475119,124,0.513693071295645,0.616356187295425,0.00116856306304859,-0.87036869530291,0.00116856306304859,"124+36088im","PS_Y","GAPIT","GLM","GS",10.266311599978
"170","NsiI.TP442212",1,25199008,0.0000028957522793273,0.0708084697865884,124,0.513693071295645,0.616201574783631,0.0011687256199365,-0.661128873720857,0.0011687256199365,"124+36088im","PS_Y","GAPIT","GLM","GS",10.2508503487986
"171","NsiI.TP690223",6,6293609,0.00000302524705153907,0.0585457348711185,124,0.513693071295645,0.615769446638965,0.00120248986591024,0.843542728334753,0.00120248986591024,"124+36088im","PS_Y","GAPIT","GLM","GS",10.207637534332
"172","NsiI.TP206149",2,64247128,0.00000342644370741671,0.0533322242559513,124,0.513693071295645,0.614541466849117,0.00134163170478164,-1.05560323841741,0.00134163170478164,"124+36088im","PS_Y","GAPIT","GLM","GS",10.0848395553472
"173","NsiI.TP55639",11,9780,0.00000353906393493628,0.108580013428365,124,0.513693071295645,0.61422307812711,0.00135447905515866,-0.765406986956503,0.00135447905515866,"124+36088im","PS_Y","GAPIT","GLM","GS",10.0530006831465
"174","PstI.TP921533",6,42803791,0.00000356251638354608,0.0766129032258065,124,0.513693071295645,0.614158077232048,0.00135447905515866,-0.527171196092212,0.00135447905515866,"124+36088im","PS_Y","GAPIT","GLM","GS",10.0465005936403
"175","NsiI.TP741538",8,59582552,0.00000406466335241156,0.338314505999796,124,0.513693071295645,0.612862184199062,0.00152331969124521,-0.449183654950681,0.00152331969124521,"124+36088im","PS_Y","GAPIT","GLM","GS",9.9169112903417
"176","PstI.TP29333",4,61203009,0.00000426688806704472,0.0619732594627494,124,0.513693071295645,0.612385896058534,0.00157658509226551,-0.94370094000977,0.00157658509226551,"124+36088im","PS_Y","GAPIT","GLM","GS",9.8692824762889
"177","NsiI.TP594531",11,16516,0.00000442074996527213,0.180023101682054,124,0.513693071295645,0.612038696591888,0.00161074936929096,-0.70804906596965,0.00161074936929096,"124+36088im","PS_Y","GAPIT","GLM","GS",9.8345625296243
"178","NsiI.TP413615",3,11401977,0.0000048858718123,0.050478291528113,124,0.513693071295645,0.611059566820728,0.00175355710422604,-0.606420680433782,0.00175355710422604,"124+36088im","PS_Y","GAPIT","GLM","GS",9.7366495525083
"179","NsiI.TP576104",11,16280,0.00000494637591342254,0.0874015073360361,124,0.513693071295645,0.610939245615613,0.00175355710422604,0.569390859410919,0.00175355710422604,"124+36088im","PS_Y","GAPIT","GLM","GS",9.7246174319968
"180","PstI.TP20884",11,164,0.00000519326800325333,0.0623888552401793,124,0.513693071295645,0.610463358743919,0.00181635870706705,0.634491050708091,0.00181635870706705,"124+36088im","PS_Y","GAPIT","GLM","GS",9.6770287448274
"181","NsiI.TP330989",10,42330737,0.00000526199823652878,0.248787410389827,124,0.513693071295645,0.610334984722647,0.00181635870706705,-1.35908860712355,0.00181635870706705,"124+36088im","PS_Y","GAPIT","GLM","GS",9.6641913427002
"182","PstI.TP1060586",5,1906260,0.00000541586146387782,0.0565477753773425,124,0.513693071295645,0.610053696219554,0.00182603661179401,-1.04144918700547,0.00182603661179401,"124+36088im","PS_Y","GAPIT","GLM","GS",9.6360624923909
"183","PstI.TP1128427",1,67833322,0.00000542924661583947,0.118738348358232,124,0.513693071295645,0.610029612611835,0.00182603661179401,0.570500530616686,0.00182603661179401,"124+36088im","PS_Y","GAPIT","GLM","GS",9.633654131619
"184","PstI.TP1010266",11,7015,0.00000551196402514163,0.0868899052829094,124,0.513693071295645,0.609882112164115,0.00183039068652615,0.736243712995369,0.00183039068652615,"124+36088im","PS_Y","GAPIT","GLM","GS",9.618904086847
"185","NsiI.TP337699",11,12854,0.00000564321469741695,0.052687061231286,124,0.513693071295645,0.609652641988097,0.00185055117965045,-1.08519622350356,0.00185055117965045,"124+36088im","PS_Y","GAPIT","GLM","GS",9.5959570692452
"186","NsiI.TP738063",4,68529775,0.00000581123951053963,0.125,124,0.513693071295645,0.609366701585566,0.00188212416443823,0.763519580782917,0.00188212416443823,"124+36088im","PS_Y","GAPIT","GLM","GS",9.56736302899211
"187","NsiI.TP146445",1,73316692,0.0000061518056912589,0.172302124112026,124,0.513693071295645,0.608812156069921,0.00195755824723663,0.75053715170635,0.00195755824723663,"124+36088im","PS_Y","GAPIT","GLM","GS",9.5119084774276
"188","NsiI.TP346121",11,12935,0.00000619338776094535,0.0969082956655456,124,0.513693071295645,0.608746604173425,0.00195755824723663,-0.517822222701952,0.00195755824723663,"124+36088im","PS_Y","GAPIT","GLM","GS",9.505353287778
"189","PstI.TP404192",1,79434638,0.00000633915627133647,0.124147913421567,124,0.513693071295645,0.6085203037829,0.00197977887645525,-0.581345400544874,0.00197977887645525,"124+36088im","PS_Y","GAPIT","GLM","GS",9.4827232487255
"190","PstI.TP744500",4,207873,0.00000663083456238206,0.375066024938193,124,0.513693071295645,0.608083009835165,0.00204650957540625,-0.391267516706648,0.00204650957540625,"124+36088im","PS_Y","GAPIT","GLM","GS",9.43899385395199
"191","NsiI.TP314287",11,12577,0.00000701367032455113,0.120160401143535,124,0.513693071295645,0.607537940864904,0.00213949566621249,-0.505272611388851,0.00213949566621249,"124+36088im","PS_Y","GAPIT","GLM","GS",9.3844869569259
"192","PstI.TP1259566",11,8872,0.00000712911063784245,0.165975997342242,124,0.513693071295645,0.607379528152496,0.00214971366061102,-0.463219003999714,0.00214971366061102,"124+36088im","PS_Y","GAPIT","GLM","GS",9.3686456856851
"193","NsiI.TP203050",11,11384,0.00000724475476652798,0.103911482210085,124,0.513693071295645,0.60722343942166,0.00215976018801244,-0.489334108554108,0.00215976018801244,"124+36088im","PS_Y","GAPIT","GLM","GS",9.3530368126015
"194","NsiI.TP204464",11,11400,0.00000757676978757236,0.106014349183881,124,0.513693071295645,0.606789053153912,0.00223335931019296,-0.448388812792469,0.00223335931019296,"124+36088im","PS_Y","GAPIT","GLM","GS",9.3095981858267
"195","NsiI.TP507399",11,15357,0.00000807484037153074,0.0771605785269654,124,0.513693071295645,0.606172558669762,0.00233345165248937,-1.31560131909059,0.00233345165248937,"124+36088im","PS_Y","GAPIT","GLM","GS",9.2479487374117
"196","PstI.TP753660",4,67859176,0.00000809423268950723,0.245629503365916,124,0.513693071295645,0.606149347450277,0.00233345165248937,1.73048575774575,0.00233345165248937,"124+36088im","PS_Y","GAPIT","GLM","GS",9.2456276154632
"197","PstI.TP118830",1,5536868,0.00000821479235115374,0.0988512477651278,124,0.513693071295645,0.606006307401585,0.00233923991357084,0.73456439827296,0.00233923991357084,"124+36088im","PS_Y","GAPIT","GLM","GS",9.231323610594
"198","PstI.TP1204654",11,8500,0.00000829264740268691,0.0914371778509663,124,0.513693071295645,0.60591506917205,0.00233923991357084,-0.857849697778835,0.00233923991357084,"124+36088im","PS_Y","GAPIT","GLM","GS",9.22219978764049
