"","SNP","Trait.name","X","Chromosome","Position","P.value","maf","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","PVE"
"566","PstI.TP1159423","FW_50",565,11,8140,0.00000000220108525368891,0.396551724137931,0.0245799721193837,0.00000379918882731931,"F116+3098","PS_N","FarmCPU","FarmCPU","17.9040371501733"
"567","PstI.TP1159423","GFW_1",571,11,8140,0.000000000248738343541755,0.396551724137931,0.00860407599502897,0.000000502700192297887,"F116+3098","PS_N","FarmCPU","FarmCPU","16.5611570604329"
"568","PstI.TP1159423","GFW_50",577,11,8140,0.00000000511405484124714,0.396551724137931,0.0142320476080781,0.00000516775241708023,"F116+3098","PS_N","FarmCPU","FarmCPU","17.7944260328072"
"569","PstI.TP1159423","GHW_1",580,11,8140,0.000000149725732644617,0.396551724137931,0.00695846729352498,0.000302595705674771,"F116+3098","PS_N","FarmCPU","FarmCPU","16.2807809094673"
"570","PstI.TP1159423","GHW_50",582,11,8140,0.000000435705115069964,0.396551724137931,0.0173726145900525,0.000440280018778199,"F116+3098","PS_N","FarmCPU","FarmCPU","18.2959256295301"
"571","PstI.TP1159423","HD_1",588,11,8140,0.000000000655464464061651,0.396551724137931,0.0514766218293029,0.0000013246936818686,"F116+3098","PS_N","FarmCPU","FarmCPU","16.31123380277"
"572","PstI.TP1159423","HD_50",597,11,8140,0.00000000234266506067847,0.396551724137931,0.138176400000767,0.00000473452608763119,"F116+3098","PS_N","FarmCPU","FarmCPU","18.3844764258304"
"573","PstI.TP1159423","HM_1",599,11,8140,0.00000836129943401998,0.396551724137931,0.0300211532026281,0.00844909307807719,"F116+3098","PS_N","FarmCPU","FarmCPU","16.8686366461034"
"574","PstI.TP1159423","HM_50",601,11,8140,0.000000839826028542345,0.396551724137931,0.0128551214937529,0.00169728840368408,"F116+3098","PS_N","FarmCPU","FarmCPU","19.1876397921892"
"575","PstI.TP1159423","HW_1",607,11,8140,0.0000000010307617453295,0.396551724137931,0.00374358602868328,0.00000208316948731092,"F116+3098","PS_N","FarmCPU","FarmCPU","16.2018366918654"
"576","PstI.TP1159423","HW_50",612,11,8140,0.0000000255723401514397,0.396551724137931,0.0176578754652522,0.0000516816994460596,"F116+3098","PS_N","FarmCPU","FarmCPU","18.1909508204126"
"577","PstI.TP1227925","FNsmall",556,6,50604731,0.0000121722643198651,0.163793103448276,0.384437026527419,0.0123000730952237,"F116+3098","PS_N","FarmCPU","FarmCPU","16.0048093423377"
"578","PstI.TP1231486","FD_50",542,2,73904492,0.000000282383721736346,0.258620689655172,0.151523297701662,0.000190232500543052,"F116+3098","PS_N","FarmCPU","FarmCPU","6.97144055404365"
"579","PstI.TP1231486","FM_50",548,2,73904492,0.0000683191070244864,0.258620689655172,0.00575805086054785,0.0230121525494145,"F116+3098","PS_N","FarmCPU","FarmCPU","5.47690653591438"
"580","PstI.TP1231486","fprind",628,2,73904492,0.000000313265146392741,0.258620689655172,0.202198051301652,0.000211036286953243,"F116+3098","PS_N","FarmCPU","FarmCPU","6.84108071986885"
"581","PstI.TP1231486","fprinGW",614,2,73904492,0.000080865569893981,0.258620689655172,0.0172748902717437,0.0417718580853177,"F116+3098","PS_N","FarmCPU","FarmCPU","6.53460618558363"
"582","PstI.TP1231486","fprinW",622,2,73904492,0.000000304460718457444,0.258620689655172,0.0266845637058681,0.000205105037334165,"F116+3098","PS_N","FarmCPU","FarmCPU","6.85007199961706"
"583","PstI.TP1231486","FW_50",563,2,73904492,0.000000261657937158812,0.258620689655172,0.0214679147200543,0.000176270230332653,"F116+3098","PS_N","FarmCPU","FarmCPU","6.95935235724301"
"584","PstI.TP1231486","GFW_1",567,2,73904492,0.000000144598053178655,0.258620689655172,0.00695383169478985,0.000146116332737031,"F116+3098","PS_N","FarmCPU","FarmCPU","7.01219720911783"
"585","PstI.TP1231486","GFW_50",575,2,73904492,0.000000518713598485978,0.258620689655172,0.0124527967021703,0.000349440060846721,"F116+3098","PS_N","FarmCPU","FarmCPU","6.52559538626464"
"586","PstI.TP1231486","GHW_1",578,2,73904492,0.0000251981347514859,0.258620689655172,0.00533954747328512,0.016975143444251,"F116+3098","PS_N","FarmCPU","FarmCPU","7.20365148031179"
"587","PstI.TP1231486","HD_1",586,2,73904492,0.00000022267254681487,0.258620689655172,0.0373596568559362,0.000225010608556426,"F116+3098","PS_N","FarmCPU","FarmCPU","7.09007991093718"
"588","PstI.TP1231486","HD_50",594,2,73904492,0.000000327043714503416,0.258620689655172,0.119487765672551,0.000220318449003801,"F116+3098","PS_N","FarmCPU","FarmCPU","6.56571809994283"
"589","PstI.TP1231486","HW_1",605,2,73904492,0.0000000828640402889094,0.258620689655172,0.00289273084685235,0.000083734112711943,"F116+3098","PS_N","FarmCPU","FarmCPU","7.60417393279518"
"590","PstI.TP172804","FM_50",546,1,79485436,0.0000159137393714911,0.0775862068965517,-0.0116270829950515,0.0107205557565945,"F116+3098","PS_N","FarmCPU","FarmCPU","1.05445244491126"
"591","PstI.TP180781","FNsmall",554,3,54937150,0.00000965933828340771,0.0560344827586207,0.58813479704902,0.0123000730952237,"F116+3098","PS_N","FarmCPU","FarmCPU","2.8497123773492"
"592","PstI.TP18098","HD_1",585,2,23769344,0.0000149111691149265,0.0862068965517241,0.0485732637390603,0.00753386819531661,"F116+3098","PS_N","FarmCPU","FarmCPU","0.00857584283157249"
"593","PstI.TP18098","HW_1",604,2,23769344,0.0000280512979690358,0.0862068965517241,0.00342827095037205,0.0141729182988553,"F116+3098","PS_N","FarmCPU","FarmCPU","0.0024528989288695"
"594","PstI.TP249296","FD_50",541,2,57415075,0.000112538957736932,0.137931034482759,-0.175899735628803,0.0379068722643899,"F116+3098","PS_N","FarmCPU","FarmCPU","2.32488736623383"
"595","PstI.TP249296","fprind",627,2,57415075,0.000088274238859879,0.137931034482759,-0.238459982774358,0.0297337061226359,"F116+3098","PS_N","FarmCPU","FarmCPU","2.38104259799679"
"596","PstI.TP249296","fprinW",621,2,57415075,0.000122606092402278,0.137931034482759,-0.0306317549087719,0.041297818790834,"F116+3098","PS_N","FarmCPU","FarmCPU","2.19089486020352"
"597","PstI.TP249296","FW_50",562,2,57415075,0.000131246974641324,0.137931034482759,-0.0245065765865665,0.0442083559583526,"F116+3098","PS_N","FarmCPU","FarmCPU","2.1402814746521"
"598","PstI.TP249296","GFW_50",574,2,57415075,0.00000540265521677887,0.137931034482759,-0.0161784837704685,0.00272969154827752,"F116+3098","PS_N","FarmCPU","FarmCPU","1.91117926572725"
"599","PstI.TP249296","HD_50",593,2,57415075,0.0000254811601697754,0.137931034482759,-0.145848268800319,0.012874356175779,"F116+3098","PS_N","FarmCPU","FarmCPU","2.43826529190041"
"600","PstI.TP249296","HW_50",610,2,57415075,0.00000258292277148722,0.137931034482759,-0.0232999614071734,0.00261004346058784,"F116+3098","PS_N","FarmCPU","FarmCPU","2.26715563319295"
"601","PstI.TP288641","FD_1",536,1,27158173,0.0000121628390218094,0.0560344827586207,-0.0685616238874202,0.0081936992210256,"F116+3098","PS_N","FarmCPU","FarmCPU","14.5185992121373"
"602","PstI.TP288641","FD_50",540,1,27158173,0.0000144748193485499,0.0560344827586207,-0.223410930879718,0.00731340247585484,"F116+3098","PS_N","FarmCPU","FarmCPU","13.6247600112993"
"603","PstI.TP288641","fprind",626,1,27158173,0.0000161442927177666,0.0560344827586207,-0.299896618276076,0.00815690389565158,"F116+3098","PS_N","FarmCPU","FarmCPU","13.6341746578864"
"604","PstI.TP288641","fprinW",620,1,27158173,0.0000219673153463005,0.0560344827586207,-0.0392593804983997,0.0110989860787183,"F116+3098","PS_N","FarmCPU","FarmCPU","13.5987347713185"
"605","PstI.TP288641","FW_1",557,1,27158173,0.0000121709484778343,0.0560344827586207,-0.00593298216754644,0.00819916229123437,"F116+3098","PS_N","FarmCPU","FarmCPU","14.6466991468037"
"606","PstI.TP288641","FW_50",561,1,27158173,0.0000208431739807627,0.0560344827586207,-0.0314048858281902,0.0105310136537804,"F116+3098","PS_N","FarmCPU","FarmCPU","13.6724978087198"
"607","PstI.TP288641","GFW_1",566,1,27158173,0.000000529054757892174,0.0560344827586207,-0.0117103203993386,0.000356406555233361,"F116+3098","PS_N","FarmCPU","FarmCPU","14.7076692059019"
"608","PstI.TP288641","GFW_50",573,1,27158173,0.0000207540505335433,0.0560344827586207,-0.0183282698554848,0.0083887872256582,"F116+3098","PS_N","FarmCPU","FarmCPU","13.6154884913178"
"609","PstI.TP288641","HD_1",583,1,27158173,0.000109304838366157,0.0560344827586207,-0.0541514141514226,0.0315578683340005,"F116+3098","PS_N","FarmCPU","FarmCPU","14.2785101856229"
"610","PstI.TP288641","HD_50",591,1,27158173,0.0000454383554968837,0.0560344827586207,-0.165949787490256,0.0153051527432003,"F116+3098","PS_N","FarmCPU","FarmCPU","13.397246392285"
"611","PstI.TP288641","HW_1",602,1,27158173,0.000091022124822402,0.0560344827586207,-0.00408960582077434,0.0306592857110124,"F116+3098","PS_N","FarmCPU","FarmCPU","14.5449085185594"
"612","PstI.TP315020","FNsmall",553,1,77386737,0.0000689601630705524,0.155172413793103,-0.357938895144097,0.0348421223913966,"F116+3098","PS_N","FarmCPU","FarmCPU","12.4170015659325"
"613","PstI.TP319571","FD_50",539,1,11815150,0.000107021723459246,0.267241379310345,-0.101574326081194,0.0379068722643899,"F116+3098","PS_N","FarmCPU","FarmCPU","0.192328545434532"
"614","PstI.TP319571","fprind",625,1,11815150,0.0000789092200405664,0.267241379310345,-0.138528765618418,0.0297337061226359,"F116+3098","PS_N","FarmCPU","FarmCPU","0.23283338420742"
"615","PstI.TP319571","fprinW",619,1,11815150,0.0000666953613468562,0.267241379310345,-0.0186663977340563,0.0269582650563993,"F116+3098","PS_N","FarmCPU","FarmCPU","0.262153249088103"
"616","PstI.TP319571","FW_50",560,1,11815150,0.0000803147608732637,0.267241379310345,-0.0147800975472953,0.0324632263449732,"F116+3098","PS_N","FarmCPU","FarmCPU","0.227471822424201"
"617","PstI.TP319571","GFW_50",572,1,11815150,0.0000757815868374556,0.267241379310345,-0.009076594823567,0.0255257644997496,"F116+3098","PS_N","FarmCPU","FarmCPU","0.247772605696989"
"618","PstI.TP319571","HD_50",590,1,11815150,0.000035156651273981,0.267241379310345,-0.0857133091500065,0.0142103184449431,"F116+3098","PS_N","FarmCPU","FarmCPU","0.269873213873897"
"619","PstI.TP360841","FM_50",547,2,2832783,0.000047142646327762,0.405172413793103,0.00646600918505048,0.0230121525494145,"F116+3098","PS_N","FarmCPU","FarmCPU","15.1251836529166"
"620","PstI.TP457393","fprinGW",613,1,60097068,0.0000826756221381845,0.206896551724138,-0.0186574690993589,0.0417718580853177,"F116+3098","PS_N","FarmCPU","FarmCPU","17.2947133040624"
"621","PstI.TP457393","HD_1",584,1,60097068,0.0000962439781151468,0.206896551724138,-0.0331041617845288,0.0315578683340005,"F116+3098","PS_N","FarmCPU","FarmCPU","17.2549373926716"
"622","PstI.TP457393","HD_50",592,1,60097068,0.000192011845107487,0.206896551724138,-0.107192085075586,0.0485069923702789,"F116+3098","PS_N","FarmCPU","FarmCPU","16.2085349222906"
"623","PstI.TP457393","HW_1",603,1,60097068,0.000106615332092436,0.206896551724138,-0.00244004804256979,0.030781369451259,"F116+3098","PS_N","FarmCPU","FarmCPU","17.5824432412845"
"624","PstI.TP457393","HW_50",609,1,60097068,0.0000512574590153706,0.206896551724138,-0.014322445835254,0.025897831167516,"F116+3098","PS_N","FarmCPU","FarmCPU","16.1363908655164"
"625","PstI.TP487081","GFW_1",568,3,2424586,0.000131980070616816,0.137931034482759,-0.00562167398586206,0.0444552871194309,"F116+3098","PS_N","FarmCPU","FarmCPU","1.65595029974296"
"626","PstI.TP532426","FD_1",537,7,64966356,0.000000022319649943702,0.469827586206897,0.038787880390964,0.0000451080125362217,"F116+3098","PS_N","FarmCPU","FarmCPU","11.3379297748899"
"627","PstI.TP532426","FD_50",543,7,64966356,0.00000000305408088299516,0.469827586206897,0.145980825506764,0.00000308614873226661,"F116+3098","PS_N","FarmCPU","FarmCPU","11.7264999182683"
"628","PstI.TP532426","FM_50",549,7,64966356,0.00000119860772367139,0.469827586206897,0.00644140705534935,0.00121119310476994,"F116+3098","PS_N","FarmCPU","FarmCPU","12.9613035001634"
"629","PstI.TP532426","fprind",629,7,64966356,0.00000000295833450687873,0.469827586206897,0.195333603482349,0.00000298939701920096,"F116+3098","PS_N","FarmCPU","FarmCPU","11.681349261243"
"630","PstI.TP532426","fprinGW",615,7,64966356,0.000000864784147195077,0.469827586206897,0.0185230691154051,0.00174772876148125,"F116+3098","PS_N","FarmCPU","FarmCPU","11.9502696100702"
"631","PstI.TP532426","fprinM",617,7,64966356,0.00000924044091580715,0.469827586206897,0.0279194934064091,0.0107166703681138,"F116+3098","PS_N","FarmCPU","FarmCPU","11.0077317772335"
"632","PstI.TP532426","fprinW",623,7,64966356,0.0000000035001867402326,0.469827586206897,0.0258527798067652,0.00000353693870100504,"F116+3098","PS_N","FarmCPU","FarmCPU","11.663451700922"
"633","PstI.TP532426","FW_1",558,7,64966356,0.0000000342027551598026,0.469827586206897,0.00329824258031078,0.0000691237681779611,"F116+3098","PS_N","FarmCPU","FarmCPU","11.1487831398187"
"634","PstI.TP532426","FW_50",564,7,64966356,0.00000000375971185286424,0.469827586206897,0.0207055751896889,0.00000379918882731931,"F116+3098","PS_N","FarmCPU","FarmCPU","11.6816748811579"
"635","PstI.TP532426","GFW_1",569,7,64966356,0.00000463884360929188,0.469827586206897,0.0046501510935656,0.00234377573359472,"F116+3098","PS_N","FarmCPU","FarmCPU","11.178148914738"
"636","PstI.TP532426","GFW_50",576,7,64966356,0.00000000087638117891271,0.469827586206897,0.0126727580490566,0.00000177116636258259,"F116+3098","PS_N","FarmCPU","FarmCPU","12.0931745513981"
"637","PstI.TP532426","GHW_1",579,7,64966356,0.00000679821551523312,0.469827586206897,0.00476577379084663,0.00686959677814307,"F116+3098","PS_N","FarmCPU","FarmCPU","10.8141461289104"
"638","PstI.TP532426","GHW_50",581,7,64966356,0.0000000384653584361142,0.469827586206897,0.0154339444406742,0.0000777384893993868,"F116+3098","PS_N","FarmCPU","FarmCPU","12.026759116352"
"639","PstI.TP532426","HD_1",587,7,64966356,0.00000057204608340269,0.469827586206897,0.0306388965015942,0.000385368378185612,"F116+3098","PS_N","FarmCPU","FarmCPU","11.136581425145"
"640","PstI.TP532426","HD_50",596,7,64966356,0.00000000888827361293322,0.469827586206897,0.114274840981042,0.00000898160048586902,"F116+3098","PS_N","FarmCPU","FarmCPU","11.657303277112"
"641","PstI.TP532426","HM_1",598,7,64966356,0.00000667915036720409,0.469827586206897,0.0240139992212543,0.00844909307807719,"F116+3098","PS_N","FarmCPU","FarmCPU","10.6590615048073"
"642","PstI.TP532426","HM_50",600,7,64966356,0.00000219870316049519,0.469827586206897,0.0089046654481238,0.00222178954368039,"F116+3098","PS_N","FarmCPU","FarmCPU","11.459092926128"
"643","PstI.TP532426","HW_1",606,7,64966356,0.000000621996343977876,0.469827586206897,0.0022452358917411,0.000419018203726429,"F116+3098","PS_N","FarmCPU","FarmCPU","10.8268458418073"
"644","PstI.TP532426","HW_50",611,7,64966356,0.00000574567686393033,0.469827586206897,0.0115009097736963,0.00387067098066773,"F116+3098","PS_N","FarmCPU","FarmCPU","11.6373820579946"
"645","PstI.TP651320","FNMain",552,5,35481232,0.00000466177673114989,0.254310344827586,-0.91166158542238,0.00942145077365393,"F116+3098","PS_N","FarmCPU","FarmCPU","1"
"646","PstI.TP651320","FNsmall",555,5,35481232,0.0000332028458804055,0.254310344827586,-0.406209124596253,0.0223676505080998,"F116+3098","PS_N","FarmCPU","FarmCPU","15.3284010946827"
"647","PstI.TP8376","HD_50",595,4,59384691,0.0000707701520712072,0.198275862068966,0.108672449200963,0.02043235390513,"F116+3098","PS_N","FarmCPU","FarmCPU","0.120330119645889"
"648","PstI.TP85647","FM_1",545,10,60886778,0.00000154996906687333,0.0560344827586207,0.0335429124708157,0.003132487484151,"F116+3098","PS_N","FarmCPU","FarmCPU","1"
"649","PstI.TP933601","FM_50",550,10,1659429,0.000065145756293497,0.0775862068965517,0.00889070930847381,0.0230121525494145,"F116+3098","PS_N","FarmCPU","FarmCPU","1.78317693271429"
"650","NsiI.TP120355","FNMain",663,10,11637749,0.0000243626789300107,0.458333333333333,-0.51529637150712,0.0132573577844142,"F96+4814","PS_N","FarmCPU","FarmCPU","0.29837118694698"
"651","NsiI.TP130440","FNMain",662,5,64727219,0.0000155918051252497,0.1875,-0.765950006299237,0.0113407374021891,"F96+4814","PS_N","FarmCPU","FarmCPU","9.84720884349461"
"652","NsiI.TP274765","GHW_50",710,6,47625849,0.0000676454024023424,0.333333333333333,-0.00978056521431654,0.0245402487604053,"F96+4814","PS_N","FarmCPU","FarmCPU","2.76487015194375"
"653","NsiI.TP32638","FNsmall",666,8,58529578,0.0000238376676936499,0.109375,0.369116700408346,0.0194574962549417,"F96+4814","PS_N","FarmCPU","FarmCPU","9.00988402357565"
"654","NsiI.TP395863","FD_50",643,11,13491,0.000000000996940369398555,0.145833333333333,0.189171323228207,0.00000162750515304314,"F96+4814","PS_N","FarmCPU","FarmCPU","2.61839994096054"
"655","NsiI.TP395863","FM_50",656,11,13491,0.0000750361051133002,0.145833333333333,0.00657160848726727,0.0349989833135607,"F96+4814","PS_N","FarmCPU","FarmCPU","2.7352564694932"
"656","NsiI.TP395863","fprind",769,11,13491,0.000121010459277118,0.145833333333333,0.165449184082764,0.0493873936924738,"F96+4814","PS_N","FarmCPU","FarmCPU","2.7115004572102"
"657","NsiI.TP395863","fprinW",761,11,13491,0.00000000690268291165604,0.145833333333333,0.0302242763235409,0.0000112686298532785,"F96+4814","PS_N","FarmCPU","FarmCPU","2.71797979872057"
"658","NsiI.TP395863","FW_50",685,11,13491,0.00000000891779269684938,0.145833333333333,0.0240886417450566,0.0000145582965776066,"F96+4814","PS_N","FarmCPU","FarmCPU","2.63907160027823"
"659","NsiI.TP395863","GHW_50",713,11,13491,0.00000352742391654049,0.145833333333333,0.0142256692674945,0.00230317706817524,"F96+4814","PS_N","FarmCPU","FarmCPU","2.78033362545309"
"660","NsiI.TP395863","HD_50",727,11,13491,0.0000970424266824776,0.145833333333333,0.0996365722772909,0.0432929089940996,"F96+4814","PS_N","FarmCPU","FarmCPU","2.78564186582663"
"661","NsiI.TP395863","HW_50",745,11,13491,0.0000900249839090095,0.145833333333333,0.012876111925879,0.0419902246375594,"F96+4814","PS_N","FarmCPU","FarmCPU","2.84813632447254"
"662","NsiI.TP435805","GFW_50",691,3,64133076,0.00013657753705829,0.0885416666666667,-0.013864909277977,0.0495472953883685,"F96+4814","PS_N","FarmCPU","FarmCPU","17.0345739114839"
"663","NsiI.TP441583","FNsmall",665,6,1520280,0.000000000795569749173557,0.192708333333333,-0.614458024334309,0.00000259753523105166,"F96+4814","PS_N","FarmCPU","FarmCPU","17.6490577727603"
"664","NsiI.TP481176","FD_1",631,1,7350098,0.00000107426637704294,0.234375,-0.056433041108453,0.00116915990701507,"F96+4814","PS_N","FarmCPU","FarmCPU","18.0241735646646"
"665","NsiI.TP481176","FD_50",637,1,7350098,0.00000165250551056872,0.234375,-0.169379157847124,0.000899238415334478,"F96+4814","PS_N","FarmCPU","FarmCPU","19.9454331683025"
"666","NsiI.TP481176","FM_1",644,1,7350098,0.0000107731069875174,0.234375,-0.0186199968202194,0.0117247314380814,"F96+4814","PS_N","FarmCPU","FarmCPU","20.5403125087865"
"667","NsiI.TP481176","FM_50",649,1,7350098,0.0000373182635609353,0.234375,-0.00643849682256613,0.0203073550877423,"F96+4814","PS_N","FarmCPU","FarmCPU","19.7263113913883"
"668","NsiI.TP481176","fprind",762,1,7350098,0.0000116163823483503,0.234375,-0.218794747685492,0.00948187209184093,"F96+4814","PS_N","FarmCPU","FarmCPU","19.5869505786179"
"669","NsiI.TP481176","fprinGW",748,1,7350098,0.00000633921663972325,0.234375,-0.0230680489521539,0.0103487711643482,"F96+4814","PS_N","FarmCPU","FarmCPU","18.4973431434455"
"670","NsiI.TP481176","FW_1",669,1,7350098,0.0000447519224269143,0.234375,-0.00384918888299174,0.026856152743148,"F96+4814","PS_N","FarmCPU","FarmCPU","17.5585037503436"
"671","NsiI.TP481176","GHW_50",704,1,7350098,0.00000423248465820872,0.234375,-0.0143763890683552,0.00230317706817524,"F96+4814","PS_N","FarmCPU","FarmCPU","18.3231513103073"
"672","NsiI.TP481176","HD_50",720,1,7350098,0.0000115824157256923,0.234375,-0.129797634753164,0.00945414683609634,"F96+4814","PS_N","FarmCPU","FarmCPU","19.4871541023887"
"673","NsiI.TP481176","HW_1",736,1,7350098,0.00000233583428246585,0.234375,-0.00347506493242088,0.0038132494661255,"F96+4814","PS_N","FarmCPU","FarmCPU","15.9288765242027"
"674","NsiI.TP481176","HW_50",739,1,7350098,0.0000203243208810369,0.234375,-0.0160649027920098,0.0141335516750006,"F96+4814","PS_N","FarmCPU","FarmCPU","19.0736863326066"
"675","NsiI.TP578276","FNsmall",668,11,16316,0.0000408574620830553,0.125,-0.346903587500406,0.0266799227402351,"F96+4814","PS_N","FarmCPU","FarmCPU","0.959727006779706"
"676","NsiI.TP634012","HM_1",729,10,15996271,0.000000312292277619683,0.473958333333333,-0.0255985301430861,0.00101963428642826,"F96+4814","PS_N","FarmCPU","FarmCPU","17.542868996695"
"677","NsiI.TP819458","GFW_50",697,11,19172,0.00000784777020427874,0.104166666666667,-0.0126812313153472,0.00512459394339402,"F96+4814","PS_N","FarmCPU","FarmCPU","3.34609517355986"
"678","PstI.TP1038754","FM_1",647,8,58785840,0.0000270382573017967,0.40625,0.0108925081038946,0.0176559820180732,"F96+4814","PS_N","FarmCPU","FarmCPU","0.122488011148735"
"679","PstI.TP1040729","FNMain",660,4,54844080,0.00000872011276926069,0.208333333333333,0.76586678949242,0.0113407374021891,"F96+4814","PS_N","FarmCPU","FarmCPU","26.3285849207554"
"680","PstI.TP1046316","FM_50",653,3,72119163,0.00000298331266927291,0.0989583333333333,-0.011490618861684,0.00487025793258803,"F96+4814","PS_N","FarmCPU","FarmCPU","1.8297129678053"
"681","PstI.TP1046316","fprinW",756,3,72119163,0.00000803849567901377,0.0989583333333333,-0.0311514291987326,0.0041115193332638,"F96+4814","PS_N","FarmCPU","FarmCPU","1.35778272615099"
"682","PstI.TP1046316","FW_50",680,3,72119163,0.00000680702395985922,0.0989583333333333,-0.0251286241606086,0.00370415553815673,"F96+4814","PS_N","FarmCPU","FarmCPU","1.372939603538"
"683","PstI.TP1046316","HM_50",732,3,72119163,0.0000145394779110915,0.0989583333333333,-0.0144948623504245,0.00949427907594275,"F96+4814","PS_N","FarmCPU","FarmCPU","1.33207910020949"
"684","PstI.TP1052140","fprinW",758,6,19137861,0.0000694945201249,0.09375,0.0265857055132297,0.0252110675786443,"F96+4814","PS_N","FarmCPU","FarmCPU","20.2681209677462"
"685","PstI.TP1052140","FW_50",682,6,19137861,0.0000512278701584396,0.09375,0.0216319237253838,0.0185843328963673,"F96+4814","PS_N","FarmCPU","FarmCPU","20.4126723471589"
"686","PstI.TP1052140","GHW_50",709,6,19137861,0.00000517102782714194,0.09375,0.0214864705564474,0.0024119151222312,"F96+4814","PS_N","FarmCPU","FarmCPU","20.2343727338802"
"687","PstI.TP1057124","GFW_50",695,9,9148132,0.00000672982400512616,0.390625,-0.00773365581467722,0.00512459394339402,"F96+4814","PS_N","FarmCPU","FarmCPU","0.818541841388348"
"688","PstI.TP1105986","FD_50",640,6,45582438,0.00000131842495783971,0.140625,0.164496999268609,0.000860931497469331,"F96+4814","PS_N","FarmCPU","FarmCPU","5.81675021980596"
"689","PstI.TP1159423","FD_1",636,11,8140,0.000000401604768460127,0.411458333333333,0.0414045060471688,0.000655619784511157,"F96+4814","PS_N","FarmCPU","FarmCPU","21.9936744090317"
"690","PstI.TP1159423","FM_1",648,11,8140,0.000000337746293010569,0.411458333333333,0.0160708400717955,0.00110274164667951,"F96+4814","PS_N","FarmCPU","FarmCPU","23.2892234447371"
"691","PstI.TP1159423","FM_50",655,11,8140,0.00000739392187232942,0.411458333333333,0.00653010304414922,0.00603528872828889,"F96+4814","PS_N","FarmCPU","FarmCPU","24.2202866023959"
"692","PstI.TP1159423","fprind",768,11,8140,0.00000132596656168822,0.411458333333333,0.177476513695285,0.00216464041195602,"F96+4814","PS_N","FarmCPU","FarmCPU","23.4992040652098"
"693","PstI.TP1159423","fprinGW",751,11,8140,0.00000140389668981396,0.411458333333333,0.0209716684679918,0.00458372269224258,"F96+4814","PS_N","FarmCPU","FarmCPU","23.6228130305799"
"694","PstI.TP1159423","fprinW",760,11,8140,0.00000290239828747435,0.411458333333333,0.0195733659536993,0.00311266028143068,"F96+4814","PS_N","FarmCPU","FarmCPU","23.525742119805"
"695","PstI.TP1159423","FW_1",675,11,8140,0.00000598970104556175,0.411458333333333,0.00322845295160859,0.00726198935218666,"F96+4814","PS_N","FarmCPU","FarmCPU","22.0373588516996"
"696","PstI.TP1159423","FW_50",684,11,8140,0.00000353033948911348,0.411458333333333,0.0155499378747306,0.00259617373930699,"F96+4814","PS_N","FarmCPU","FarmCPU","23.4317404119212"
"697","PstI.TP1159423","GFW_1",688,11,8140,0.000031434222736541,0.411458333333333,0.0053315064940453,0.046476293591721,"F96+4814","PS_N","FarmCPU","FarmCPU","21.8856352322561"
"698","PstI.TP1159423","GHW_1",703,11,8140,0.00000503806177159652,0.411458333333333,0.00572950980282653,0.00594695339229887,"F96+4814","PS_N","FarmCPU","FarmCPU","21.7081741700977"
"699","PstI.TP1159423","GHW_50",712,11,8140,0.0000194906041750646,0.411458333333333,0.0105822625043732,0.00795460282894824,"F96+4814","PS_N","FarmCPU","FarmCPU","24.2890279159304"
"700","PstI.TP1159423","HD_1",719,11,8140,0.00000493193822736404,0.411458333333333,0.0343614690626114,0.0080513891561718,"F96+4814","PS_N","FarmCPU","FarmCPU","21.8358291872606"
"701","PstI.TP1159423","HD_50",726,11,8140,0.000000703294857123266,0.411458333333333,0.108227263672423,0.00114812885425373,"F96+4814","PS_N","FarmCPU","FarmCPU","23.9256050556807"
"702","PstI.TP1159423","HM_50",735,11,8140,0.0000000460286806358706,0.411458333333333,0.0113049925788215,0.0000751418211380587,"F96+4814","PS_N","FarmCPU","FarmCPU","25.3061927739456"
"703","PstI.TP1159423","HW_50",744,11,8140,0.00000130513255618679,0.411458333333333,0.0136866650131492,0.00213062889797493,"F96+4814","PS_N","FarmCPU","FarmCPU","23.7720770944262"
"704","PstI.TP1281273","GFW_50",696,9,52305676,0.00000495999455639777,0.276041666666667,-0.01075120557283,0.00512459394339402,"F96+4814","PS_N","FarmCPU","FarmCPU","5.43589891098153"
"705","PstI.TP245404","FM_50",650,1,79960134,0.00000625929816986581,0.151041666666667,-0.00868322264886999,0.00603528872828889,"F96+4814","PS_N","FarmCPU","FarmCPU","6.68074379643075"
"706","PstI.TP245404","fprind",763,1,79960134,0.0000392088547715198,0.151041666666667,-0.214761557602294,0.0213361518048354,"F96+4814","PS_N","FarmCPU","FarmCPU","6.69146801991312"
"707","PstI.TP245404","fprinW",753,1,79960134,0.00000389340827850508,0.151041666666667,-0.0275572156636722,0.00311266028143068,"F96+4814","PS_N","FarmCPU","FarmCPU","6.65935968628727"
"708","PstI.TP245404","FW_1",670,1,79960134,0.0000493528074912367,0.151041666666667,-0.00408850383436548,0.026856152743148,"F96+4814","PS_N","FarmCPU","FarmCPU","6.93523224674396"
"709","PstI.TP245404","FW_50",677,1,79960134,0.0000028239645548221,0.151041666666667,-0.0223887347931049,0.00259617373930699,"F96+4814","PS_N","FarmCPU","FarmCPU","6.78967973550002"
