"","Name","Chromosome","Position","P.value","maf","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","Trait.name"
"633","PstI.TP1159423",11,8140,0.0000000010307617453295,0.396551724137931,0.00374358602868328,0.00000208316948731092,"F116+3098","PS_N","FarmCPU","FarmCPU","HW_1"
"634","NsiI.TP551839",11,15945,0.0000772367750207884,0.314655172413793,-0.00188556674373706,0.0306592857110124,"F116+3098","PS_N","FarmCPU","FarmCPU","HW_1"
"635","PstI.TP457393",1,60097068,0.0000512574590153706,0.206896551724138,-0.014322445835254,0.025897831167516,"F116+3098","PS_N","FarmCPU","FarmCPU","HW_50"
"636","PstI.TP249296",2,57415075,0.00000258292277148722,0.137931034482759,-0.0232999614071734,0.00261004346058784,"F116+3098","PS_N","FarmCPU","FarmCPU","HW_50"
"637","PstI.TP532426",7,64966356,0.00000574567686393033,0.469827586206897,0.0115009097736963,0.00387067098066773,"F116+3098","PS_N","FarmCPU","FarmCPU","HW_50"
"638","PstI.TP1159423",11,8140,0.0000000255723401514397,0.396551724137931,0.0176578754652522,0.0000516816994460596,"F116+3098","PS_N","FarmCPU","FarmCPU","HW_50"
"639","PstI.TP457393",1,60097068,0.0000826756221381845,0.206896551724138,-0.0186574690993589,0.0417718580853177,"F116+3098","PS_N","FarmCPU","FarmCPU","fprinGW"
"640","PstI.TP1231486",2,73904492,0.000080865569893981,0.258620689655172,0.0172748902717437,0.0417718580853177,"F116+3098","PS_N","FarmCPU","FarmCPU","fprinGW"
"641","PstI.TP532426",7,64966356,0.000000864784147195077,0.469827586206897,0.0185230691154051,0.00174772876148125,"F116+3098","PS_N","FarmCPU","FarmCPU","fprinGW"
"642","PstI.TP1159423",11,8140,0.00000429042914390995,0.396551724137931,0.0213765667905374,0.004335478649921,"F116+3098","PS_N","FarmCPU","FarmCPU","fprinGW"
"643","PstI.TP532426",7,64966356,0.00000924044091580715,0.469827586206897,0.0279194934064091,0.0107166703681138,"F116+3098","PS_N","FarmCPU","FarmCPU","fprinM"
"644","PstI.TP1159423",11,8140,0.0000106053145651794,0.396551724137931,0.0341901796838906,0.0107166703681138,"F116+3098","PS_N","FarmCPU","FarmCPU","fprinM"
"645","PstI.TP319571",1,11815150,0.0000666953613468562,0.267241379310345,-0.0186663977340563,0.0269582650563993,"F116+3098","PS_N","FarmCPU","FarmCPU","fprinW"
"646","PstI.TP288641",1,27158173,0.0000219673153463005,0.0560344827586207,-0.0392593804983997,0.0110989860787183,"F116+3098","PS_N","FarmCPU","FarmCPU","fprinW"
"647","PstI.TP249296",2,57415075,0.000122606092402278,0.137931034482759,-0.0306317549087719,0.041297818790834,"F116+3098","PS_N","FarmCPU","FarmCPU","fprinW"
"648","PstI.TP1231486",2,73904492,0.000000304460718457444,0.258620689655172,0.0266845637058681,0.000205105037334165,"F116+3098","PS_N","FarmCPU","FarmCPU","fprinW"
"649","PstI.TP532426",7,64966356,0.0000000035001867402326,0.469827586206897,0.0258527798067652,0.00000353693870100504,"F116+3098","PS_N","FarmCPU","FarmCPU","fprinW"
"650","PstI.TP1159423",11,8140,0.00000000226120965457866,0.396551724137931,0.030765516418804,0.00000353693870100504,"F116+3098","PS_N","FarmCPU","FarmCPU","fprinW"
"651","PstI.TP319571",1,11815150,0.0000789092200405664,0.267241379310345,-0.138528765618418,0.0297337061226359,"F116+3098","PS_N","FarmCPU","FarmCPU","fprind"
"652","PstI.TP288641",1,27158173,0.0000161442927177666,0.0560344827586207,-0.299896618276076,0.00815690389565158,"F116+3098","PS_N","FarmCPU","FarmCPU","fprind"
"653","PstI.TP249296",2,57415075,0.000088274238859879,0.137931034482759,-0.238459982774358,0.0297337061226359,"F116+3098","PS_N","FarmCPU","FarmCPU","fprind"
"654","PstI.TP1231486",2,73904492,0.000000313265146392741,0.258620689655172,0.202198051301652,0.000211036286953243,"F116+3098","PS_N","FarmCPU","FarmCPU","fprind"
"655","PstI.TP532426",7,64966356,0.00000000295833450687873,0.469827586206897,0.195333603482349,0.00000298939701920096,"F116+3098","PS_N","FarmCPU","FarmCPU","fprind"
"656","PstI.TP1159423",11,8140,0.00000000178763998090443,0.396551724137931,0.235522981866324,0.00000298939701920096,"F116+3098","PS_N","FarmCPU","FarmCPU","fprind"
"657","NsiI.TP481176",1,7350098,0.00000107426637704294,0.234375,-0.056433041108453,0.00116915990701507,"F96+4814","PS_N","FarmCPU","FarmCPU","FD_1"
"658","PstI.TP576366",2,375350,0.0000105270558800679,0.0520833333333334,0.070370362289486,0.00859270936210542,"F96+4814","PS_N","FarmCPU","FarmCPU","FD_1"
"659","PstI.TP548709",2,61335066,0.0000287221284863084,0.0729166666666667,0.0580786358562079,0.0186358653831815,"F96+4814","PS_N","FarmCPU","FarmCPU","FD_1"
"660","PstI.TP332845",3,68039381,0.0000000261422768730807,0.442708333333333,-0.0445904601138477,0.0000853545339906085,"F96+4814","PS_N","FarmCPU","FarmCPU","FD_1"
"661","PstI.TP262001",6,54443824,0.0000342466132615893,0.296875,-0.0323854444591077,0.0186358653831815,"F96+4814","PS_N","FarmCPU","FarmCPU","FD_1"
"662","PstI.TP1159423",11,8140,0.000000401604768460127,0.411458333333333,0.0414045060471688,0.000655619784511157,"F96+4814","PS_N","FarmCPU","FarmCPU","FD_1"
"663","NsiI.TP481176",1,7350098,0.00000165250551056872,0.234375,-0.169379157847124,0.000899238415334478,"F96+4814","PS_N","FarmCPU","FarmCPU","FD_50"
"664","PstI.TP548709",2,61335066,0.000000185696722644932,0.0729166666666667,0.220305096580938,0.000194224547134728,"F96+4814","PS_N","FarmCPU","FarmCPU","FD_50"
"665","PstI.TP332845",3,68039381,0.000000000000129947970292362,0.442708333333333,-0.190645474840084,0.000000000424280123004562,"F96+4814","PS_N","FarmCPU","FarmCPU","FD_50"
"666","PstI.TP1105986",6,45582438,0.00000131842495783971,0.140625,0.164496999268609,0.000860931497469331,"F96+4814","PS_N","FarmCPU","FarmCPU","FD_50"
"667","PstI.TP262001",6,54443824,0.00000695692635043048,0.296875,-0.11383513350751,0.00324490921916507,"F96+4814","PS_N","FarmCPU","FarmCPU","FD_50"
"668","PstI.TP995394",9,50625938,0.000000237947377806711,0.473958333333333,-0.135589011822589,0.000194224547134728,"F96+4814","PS_N","FarmCPU","FarmCPU","FD_50"
"669","NsiI.TP395863",11,13491,0.000000000996940369398555,0.145833333333333,0.189171323228207,0.00000162750515304314,"F96+4814","PS_N","FarmCPU","FarmCPU","FD_50"
"670","NsiI.TP481176",1,7350098,0.0000107731069875174,0.234375,-0.0186199968202194,0.0117247314380814,"F96+4814","PS_N","FarmCPU","FarmCPU","FM_1"
"671","PstI.TP548709",2,61335066,0.0000268884966672402,0.0729166666666667,0.0205913644600474,0.0176559820180732,"F96+4814","PS_N","FarmCPU","FarmCPU","FM_1"
"672","PstI.TP332845",3,68039381,0.00000199274887073407,0.442708333333333,-0.0118853594188504,0.00325316253147337,"F96+4814","PS_N","FarmCPU","FarmCPU","FM_1"
"673","PstI.TP1038754",8,58785840,0.0000270382573017967,0.40625,0.0108925081038946,0.0176559820180732,"F96+4814","PS_N","FarmCPU","FarmCPU","FM_1"
"674","PstI.TP1159423",11,8140,0.000000337746293010569,0.411458333333333,0.0160708400717955,0.00110274164667951,"F96+4814","PS_N","FarmCPU","FarmCPU","FM_1"
"675","NsiI.TP481176",1,7350098,0.0000373182635609353,0.234375,-0.00643849682256613,0.0203073550877423,"F96+4814","PS_N","FarmCPU","FarmCPU","FM_50"
"676","PstI.TP245404",1,79960134,0.00000625929816986581,0.151041666666667,-0.00868322264886999,0.00603528872828889,"F96+4814","PS_N","FarmCPU","FarmCPU","FM_50"
"677","PstI.TP548709",2,61335066,0.0000249074812223601,0.0729166666666667,0.0104312433419822,0.0162645852382011,"F96+4814","PS_N","FarmCPU","FarmCPU","FM_50"
"678","PstI.TP332845",3,68039381,0.000000000486155006582635,0.442708333333333,-0.00874616437078681,0.0000015872960964923,"F96+4814","PS_N","FarmCPU","FarmCPU","FM_50"
"679","PstI.TP1046316",3,72119163,0.00000298331266927291,0.0989583333333333,-0.011490618861684,0.00487025793258803,"F96+4814","PS_N","FarmCPU","FarmCPU","FM_50"
"680","PstI.TP262001",6,54443824,0.0000882382152618285,0.296875,-0.00541122481897406,0.0360122216037338,"F96+4814","PS_N","FarmCPU","FarmCPU","FM_50"
"681","PstI.TP1159423",11,8140,0.00000739392187232942,0.411458333333333,0.00653010304414922,0.00603528872828889,"F96+4814","PS_N","FarmCPU","FarmCPU","FM_50"
"682","NsiI.TP395863",11,13491,0.0000750361051133002,0.145833333333333,0.00657160848726727,0.0349989833135607,"F96+4814","PS_N","FarmCPU","FarmCPU","FM_50"
"683","PstI.TP550208",2,65391016,0.0000173671323157567,0.09375,-0.783584266713772,0.0113407374021891,"F96+4814","PS_N","FarmCPU","FarmCPU","FNMain"
"684","PstI.TP679941",3,15834789,0.0000660072663598343,0.109375,0.793637917979395,0.0307876749521227,"F96+4814","PS_N","FarmCPU","FarmCPU","FNMain"
"685","PstI.TP852023",4,51121423,0.0000131772199484312,0.078125,0.90757001939497,0.0113407374021891,"F96+4814","PS_N","FarmCPU","FarmCPU","FNMain"
"686","PstI.TP1040729",4,54844080,0.00000872011276926069,0.208333333333333,0.76586678949242,0.0113407374021891,"F96+4814","PS_N","FarmCPU","FarmCPU","FNMain"
"687","PstI.TP651320",5,35481232,0.0000000275533582560531,0.255208333333333,-1.14088339194181,0.0000899617147060134,"F96+4814","PS_N","FarmCPU","FarmCPU","FNMain"
"688","NsiI.TP130440",5,64727219,0.0000155918051252497,0.1875,-0.765950006299237,0.0113407374021891,"F96+4814","PS_N","FarmCPU","FarmCPU","FNMain"
"689","NsiI.TP120355",10,11637749,0.0000243626789300107,0.458333333333333,-0.51529637150712,0.0132573577844142,"F96+4814","PS_N","FarmCPU","FarmCPU","FNMain"
"690","PstI.TP651320",5,35481232,0.0000000197087821542312,0.255208333333333,-0.631088702760397,0.0000321745868667824,"F96+4814","PS_N","FarmCPU","FarmCPU","FNsmall"
"691","NsiI.TP441583",6,1520280,0.000000000795569749173557,0.192708333333333,-0.614458024334309,0.00000259753523105166,"F96+4814","PS_N","FarmCPU","FarmCPU","FNsmall"
"692","NsiI.TP32638",8,58529578,0.0000238376676936499,0.109375,0.369116700408346,0.0194574962549417,"F96+4814","PS_N","FarmCPU","FarmCPU","FNsmall"
"693","PstI.TP548121",9,58253929,0.00000167130823553061,0.0572916666666666,0.750173705075848,0.00181894046300248,"F96+4814","PS_N","FarmCPU","FarmCPU","FNsmall"
"694","NsiI.TP578276",11,16316,0.0000408574620830553,0.125,-0.346903587500406,0.0266799227402351,"F96+4814","PS_N","FarmCPU","FarmCPU","FNsmall"
"695","NsiI.TP481176",1,7350098,0.0000447519224269143,0.234375,-0.00384918888299174,0.026856152743148,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_1"
"696","PstI.TP245404",1,79960134,0.0000493528074912367,0.151041666666667,-0.00408850383436548,0.026856152743148,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_1"
"697","PstI.TP576366",2,375350,0.00000667257827153445,0.0520833333333334,0.00639217227760758,0.00726198935218666,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_1"
"698","PstI.TP548709",2,61335066,0.0000408343351530194,0.0729166666666667,0.00508543707925548,0.026856152743148,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_1"
"699","PstI.TP332845",3,68039381,0.00000000830399568344988,0.442708333333333,-0.00412981690307182,0.0000271125459064639,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_1"
"700","PstI.TP262001",6,54443824,0.0000642498134744795,0.296875,-0.00275375910849853,0.0299679487134537,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_1"
"701","PstI.TP1159423",11,8140,0.00000598970104556175,0.411458333333333,0.00322845295160859,0.00726198935218666,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_1"
"702","PstI.TP352846",1,71717994,0.00000397576376616691,0.276041666666667,0.01654711025508,0.00259617373930699,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_50"
"703","PstI.TP245404",1,79960134,0.0000028239645548221,0.151041666666667,-0.0223887347931049,0.00259617373930699,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_50"
"704","PstI.TP548709",2,61335066,0.0000107967821027716,0.0729166666666667,0.025898568502823,0.00440643669569366,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_50"
"705","PstI.TP332845",3,68039381,0.000000000000112997133593913,0.442708333333333,-0.0274668235748843,0.000000000368935641184126,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_50"
"706","PstI.TP1046316",3,72119163,0.00000680702395985922,0.0989583333333333,-0.0251286241606086,0.00370415553815673,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_50"
"707","PstI.TP982139",4,41445278,0.00000925491983907522,0.0677083333333334,0.0279204750617114,0.0043167590392258,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_50"
"708","PstI.TP1052140",6,19137861,0.0000512278701584396,0.09375,0.0216319237253838,0.0185843328963673,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_50"
"709","PstI.TP995394",9,50625938,0.0000997976869711392,0.473958333333333,-0.0133619279361895,0.032583944796077,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_50"
"710","PstI.TP1159423",11,8140,0.00000353033948911348,0.411458333333333,0.0155499378747306,0.00259617373930699,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_50"
"711","NsiI.TP395863",11,13491,0.00000000891779269684938,0.145833333333333,0.0240886417450566,0.0000145582965776066,"F96+4814","PS_N","FarmCPU","FarmCPU","FW_50"
"712","PstI.TP245404",1,79960134,0.0000427040982466043,0.151041666666667,-0.00705528812144614,0.046476293591721,"F96+4814","PS_N","FarmCPU","FarmCPU","GFW_1"
"713","PstI.TP332845",3,68039381,0.0000000975612631572465,0.442708333333333,-0.00674294016155187,0.00031853752420841,"F96+4814","PS_N","FarmCPU","FarmCPU","GFW_1"
"714","PstI.TP1159423",11,8140,0.000031434222736541,0.411458333333333,0.0053315064940453,0.046476293591721,"F96+4814","PS_N","FarmCPU","FarmCPU","GFW_1"
"715","PstI.TP245404",1,79960134,0.000000768091452070955,0.151041666666667,-0.015317286312888,0.00125390929550583,"F96+4814","PS_N","FarmCPU","FarmCPU","GFW_50"
"716","PstI.TP548709",2,61335066,0.0000934582356620744,0.0729166666666667,0.0133905483321238,0.0435915913480961,"F96+4814","PS_N","FarmCPU","FarmCPU","GFW_50"
"717","NsiI.TP435805",3,64133076,0.00013657753705829,0.0885416666666667,-0.013864909277977,0.0495472953883685,"F96+4814","PS_N","FarmCPU","FarmCPU","GFW_50"
"718","PstI.TP332845",3,68039381,0.000000179933829593794,0.442708333333333,-0.0105175374856348,0.000587483953623737,"F96+4814","PS_N","FarmCPU","FarmCPU","GFW_50"
"719","PstI.TP708955",4,2043677,0.00012073579060941,0.104166666666667,0.0129665516298922,0.0492752945424655,"F96+4814","PS_N","FarmCPU","FarmCPU","GFW_50"
"720","PstI.TP262001",6,54443824,0.0000697037580080908,0.296875,-0.00869777951727525,0.0379304616494027,"F96+4814","PS_N","FarmCPU","FarmCPU","GFW_50"
"721","PstI.TP1057124",9,9148132,0.00000672982400512616,0.390625,-0.00773365581467722,0.00512459394339402,"F96+4814","PS_N","FarmCPU","FarmCPU","GFW_50"
"722","PstI.TP1281273",9,52305676,0.00000495999455639777,0.276041666666667,-0.01075120557283,0.00512459394339402,"F96+4814","PS_N","FarmCPU","FarmCPU","GFW_50"
"723","NsiI.TP819458",11,19172,0.00000784777020427874,0.104166666666667,-0.0126812313153472,0.00512459394339402,"F96+4814","PS_N","FarmCPU","FarmCPU","GFW_50"
"724","PstI.TP245404",1,79960134,0.0000164602564657218,0.151041666666667,-0.00775869693791884,0.0113924261370805,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_1"
"725","PstI.TP576366",2,375350,0.00000546427570502193,0.0520833333333334,0.0115323497458111,0.00594695339229887,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_1"
"726","PstI.TP548709",2,61335066,0.000017446288111915,0.0729166666666667,0.00960858893322449,0.0113924261370805,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_1"
"727","PstI.TP332845",3,68039381,0.0000000040716696678088,0.442708333333333,-0.00761085611997026,0.0000132940014653957,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_1"
"728","PstI.TP262001",6,54443824,0.0000686437449578542,0.296875,-0.00491096148416201,0.0373536378812323,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_1"
"729","PstI.TP1159423",11,8140,0.00000503806177159652,0.411458333333333,0.00572950980282653,0.00594695339229887,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_1"
"730","NsiI.TP481176",1,7350098,0.00000423248465820872,0.234375,-0.0143763890683552,0.00230317706817524,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_50"
"731","PstI.TP245404",1,79960134,0.00000160590186434135,0.151041666666667,-0.018635557184336,0.00131081739676863,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_50"
"732","PstI.TP548709",2,61335066,0.000000627839102973974,0.0729166666666667,0.0240075682523532,0.000683298223736675,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_50"
"733","PstI.TP332845",3,68039381,0.0000000124463241422185,0.442708333333333,-0.0142311109517163,0.0000406372483243434,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_50"
"734","PstI.TP708955",4,2043677,0.000000327499630003361,0.104166666666667,0.0202279753974356,0.000534643145980487,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_50"
"735","PstI.TP1052140",6,19137861,0.00000517102782714194,0.09375,0.0214864705564474,0.0024119151222312,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_50"
"736","NsiI.TP274765",6,47625849,0.0000676454024023424,0.333333333333333,-0.00978056521431654,0.0245402487604053,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_50"
"737","PstI.TP585913",8,55579533,0.000128807124920724,0.182291666666667,-0.0139023672515285,0.0420555262866164,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_50"
"738","PstI.TP1159423",11,8140,0.0000194906041750646,0.411458333333333,0.0105822625043732,0.00795460282894824,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_50"
"739","NsiI.TP395863",11,13491,0.00000352742391654049,0.145833333333333,0.0142256692674945,0.00230317706817524,"F96+4814","PS_N","FarmCPU","FarmCPU","GHW_50"
"740","PstI.TP245404",1,79960134,0.0000250266499936851,0.151041666666667,-0.0443855821559335,0.0204280030573455,"F96+4814","PS_N","FarmCPU","FarmCPU","HD_1"
"741","PstI.TP576366",2,375350,0.0000104676153117028,0.0520833333333334,0.0677541825343181,0.0113922546642365,"F96+4814","PS_N","FarmCPU","FarmCPU","HD_1"
"742","PstI.TP548709",2,61335066,0.0000395166771472824,0.0729166666666667,0.0553201518017354,0.0258043901771754,"F96+4814","PS_N","FarmCPU","FarmCPU","HD_1"
"743","PstI.TP332845",3,68039381,0.00000000666175003440093,0.442708333333333,-0.0446122404132273,0.000021750613862319,"F96+4814","PS_N","FarmCPU","FarmCPU","HD_1"
"744","PstI.TP262001",6,54443824,0.0000632583658664292,0.296875,-0.0300807069820075,0.0344230940923152,"F96+4814","PS_N","FarmCPU","FarmCPU","HD_1"
"745","PstI.TP1159423",11,8140,0.00000493193822736404,0.411458333333333,0.0343614690626114,0.0080513891561718,"F96+4814","PS_N","FarmCPU","FarmCPU","HD_1"
"746","NsiI.TP481176",1,7350098,0.0000115824157256923,0.234375,-0.129797634753164,0.00945414683609634,"F96+4814","PS_N","FarmCPU","FarmCPU","HD_50"
"747","PstI.TP245404",1,79960134,0.0000487719369784556,0.151041666666667,-0.125370002119383,0.0265400623724429,"F96+4814","PS_N","FarmCPU","FarmCPU","HD_50"
"748","PstI.TP576366",2,375350,0.00000265348765914033,0.0520833333333334,0.204211904627855,0.00288787906903106,"F96+4814","PS_N","FarmCPU","FarmCPU","HD_50"
"749","PstI.TP548709",2,61335066,0.0000185340177117846,0.0729166666666667,0.162486199471982,0.0121027135657953,"F96+4814","PS_N","FarmCPU","FarmCPU","HD_50"
"750","PstI.TP332845",3,68039381,0.00000000115308578564893,0.442708333333333,-0.135074928131003,0.00000376482509014376,"F96+4814","PS_N","FarmCPU","FarmCPU","HD_50"
"751","PstI.TP262001",6,54443824,0.000106077571807901,0.296875,-0.0810676951535214,0.0432929089940996,"F96+4814","PS_N","FarmCPU","FarmCPU","HD_50"
"752","PstI.TP1159423",11,8140,0.000000703294857123266,0.411458333333333,0.108227263672423,0.00114812885425373,"F96+4814","PS_N","FarmCPU","FarmCPU","HD_50"
"753","NsiI.TP395863",11,13491,0.0000970424266824776,0.145833333333333,0.0996365722772909,0.0432929089940996,"F96+4814","PS_N","FarmCPU","FarmCPU","HD_50"
"754","PstI.TP245404",1,79960134,0.00000762450855250135,0.151041666666667,-0.0364566557860761,0.0124470102119585,"F96+4814","PS_N","FarmCPU","FarmCPU","HM_1"
"755","NsiI.TP634012",10,15996271,0.000000312292277619683,0.473958333333333,-0.0255985301430861,0.00101963428642826,"F96+4814","PS_N","FarmCPU","FarmCPU","HM_1"
"756","PstI.TP245404",1,79960134,0.00000073933708267353,0.151041666666667,-0.0134907181836761,0.000804645191643025,"F96+4814","PS_N","FarmCPU","FarmCPU","HM_50"
"757","PstI.TP332845",3,68039381,0.000000000261775425119511,0.442708333333333,-0.0123030855101161,0.000000854696763015203,"F96+4814","PS_N","FarmCPU","FarmCPU","HM_50"
"758","PstI.TP1046316",3,72119163,0.0000145394779110915,0.0989583333333333,-0.0144948623504245,0.00949427907594275,"F96+4814","PS_N","FarmCPU","FarmCPU","HM_50"
"759","PstI.TP339012",4,23730556,0.00000307353540476567,0.0677083333333334,0.0163345967651774,0.00250877327413998,"F96+4814","PS_N","FarmCPU","FarmCPU","HM_50"
"760","PstI.TP532426",7,64966356,0.0000638169536172195,0.484375,0.00636519899973025,0.0347270589267036,"F96+4814","PS_N","FarmCPU","FarmCPU","HM_50"
"761","PstI.TP1159423",11,8140,0.0000000460286806358706,0.411458333333333,0.0113049925788215,0.0000751418211380587,"F96+4814","PS_N","FarmCPU","FarmCPU","HM_50"
"762","NsiI.TP481176",1,7350098,0.00000233583428246585,0.234375,-0.00347506493242088,0.0038132494661255,"F96+4814","PS_N","FarmCPU","FarmCPU","HW_1"
"763","PstI.TP332845",3,68039381,0.00000884072757161951,0.442708333333333,-0.00241200031607416,0.00962165850711257,"F96+4814","PS_N","FarmCPU","FarmCPU","HW_1"
"764","PstI.TP262001",6,54443824,0.000000866540395219145,0.296875,-0.00277059100869045,0.00282925439039051,"F96+4814","PS_N","FarmCPU","FarmCPU","HW_1"
"765","NsiI.TP481176",1,7350098,0.0000203243208810369,0.234375,-0.0160649027920098,0.0141335516750006,"F96+4814","PS_N","FarmCPU","FarmCPU","HW_50"
"766","PstI.TP245404",1,79960134,0.0000688349925232979,0.151041666666667,-0.0157156985303999,0.0374577084314279,"F96+4814","PS_N","FarmCPU","FarmCPU","HW_50"
"767","PstI.TP576366",2,375350,0.00000477372618888878,0.0520833333333334,0.0249445734375612,0.00519540533557396,"F96+4814","PS_N","FarmCPU","FarmCPU","HW_50"
"768","PstI.TP548709",2,61335066,0.0000216440301301693,0.0729166666666667,0.020683055179266,0.0141335516750006,"F96+4814","PS_N","FarmCPU","FarmCPU","HW_50"
"769","PstI.TP332845",3,68039381,0.00000000313671602453022,0.442708333333333,-0.0169605206454435,0.0000102413778200912,"F96+4814","PS_N","FarmCPU","FarmCPU","HW_50"
"770","PstI.TP1159423",11,8140,0.00000130513255618679,0.411458333333333,0.0136866650131492,0.00213062889797493,"F96+4814","PS_N","FarmCPU","FarmCPU","HW_50"
"771","NsiI.TP395863",11,13491,0.0000900249839090095,0.145833333333333,0.012876111925879,0.0419902246375594,"F96+4814","PS_N","FarmCPU","FarmCPU","HW_50"
"772","PstI.TP352846",1,71717994,0.0000227231630147176,0.276041666666667,-0.7120842559519,0.0370955636215265,"F96+4814","PS_N","FarmCPU","FarmCPU","TFN"
"773","PstI.TP651320",5,35481232,0.000000169085607669635,0.255208333333333,-1.21743036006822,0.000552064509041358,"F96+4814","PS_N","FarmCPU","FarmCPU","TFN"
"774","NsiI.TP481176",1,7350098,0.00000633921663972325,0.234375,-0.0230680489521539,0.0103487711643482,"F96+4814","PS_N","FarmCPU","FarmCPU","fprinGW"
"775","PstI.TP332845",3,68039381,0.0000468235130734964,0.442708333333333,-0.0145890296032947,0.0382196925462414,"F96+4814","PS_N","FarmCPU","FarmCPU","fprinGW"
"776","PstI.TP708955",4,2043677,0.000016983697665364,0.104166666666667,0.0286093493763813,0.0184839242924712,"F96+4814","PS_N","FarmCPU","FarmCPU","fprinGW"
"777","PstI.TP1159423",11,8140,0.00000140389668981396,0.411458333333333,0.0209716684679918,0.00458372269224258,"F96+4814","PS_N","FarmCPU","FarmCPU","fprinGW"
"778","PstI.TP352846",1,71717994,0.00000476670793480961,0.276041666666667,0.0204198262961542,0.00311266028143068,"F96+4814","PS_N","FarmCPU","FarmCPU","fprinW"
"779","PstI.TP245404",1,79960134,0.00000389340827850508,0.151041666666667,-0.0275572156636722,0.00311266028143068,"F96+4814","PS_N","FarmCPU","FarmCPU","fprinW"
"780","PstI.TP548709",2,61335066,0.0000124215790011493,0.0729166666666667,0.0323810921094847,0.00506955692984406,"F96+4814","PS_N","FarmCPU","FarmCPU","fprinW"
"781","PstI.TP332845",3,68039381,0.000000000000188896770841845,0.442708333333333,-0.0340630749770408,0.000000000616747956798624,"F96+4814","PS_N","FarmCPU","FarmCPU","fprinW"
"782","PstI.TP1046316",3,72119163,0.00000803849567901377,0.0989583333333333,-0.0311514291987326,0.0041115193332638,"F96+4814","PS_N","FarmCPU","FarmCPU","fprinW"
"783","PstI.TP982139",4,41445278,0.00000881489596718119,0.0677083333333334,0.0348655021643259,0.0041115193332638,"F96+4814","PS_N","FarmCPU","FarmCPU","fprinW"
"784","PstI.TP1052140",6,19137861,0.0000694945201249,0.09375,0.0265857055132297,0.0252110675786443,"F96+4814","PS_N","FarmCPU","FarmCPU","fprinW"
"785","PstI.TP995394",9,50625938,0.000097587449428649,0.473958333333333,-0.0167769802815352,0.0318623022384539,"F96+4814","PS_N","FarmCPU","FarmCPU","fprinW"
"786","PstI.TP1159423",11,8140,0.00000290239828747435,0.411458333333333,0.0195733659536993,0.00311266028143068,"F96+4814","PS_N","FarmCPU","FarmCPU","fprinW"
"787","NsiI.TP395863",11,13491,0.00000000690268291165604,0.145833333333333,0.0302242763235409,0.0000112686298532785,"F96+4814","PS_N","FarmCPU","FarmCPU","fprinW"
"788","NsiI.TP481176",1,7350098,0.0000116163823483503,0.234375,-0.218794747685492,0.00948187209184093,"F96+4814","PS_N","FarmCPU","FarmCPU","fprind"
"789","PstI.TP245404",1,79960134,0.0000392088547715198,0.151041666666667,-0.214761557602294,0.0213361518048354,"F96+4814","PS_N","FarmCPU","FarmCPU","fprind"
"790","PstI.TP576366",2,375350,0.00000309169880500186,0.0520833333333334,0.342614051718648,0.00336479886611036,"F96+4814","PS_N","FarmCPU","FarmCPU","fprind"
"791","PstI.TP548709",2,61335066,0.0000200455946410268,0.0729166666666667,0.272897181845585,0.0130897733005905,"F96+4814","PS_N","FarmCPU","FarmCPU","fprind"
"792","PstI.TP332845",3,68039381,0.00000000127325783476862,0.442708333333333,-0.22585207839862,0.00000415718683051954,"F96+4814","PS_N","FarmCPU","FarmCPU","fprind"
"793","PstI.TP262001",6,54443824,0.0000934012222185761,0.296875,-0.137911198907104,0.043564998649093,"F96+4814","PS_N","FarmCPU","FarmCPU","fprind"
