"","SNP","Chromosome","Position","Trait.name","Method","QTN.effect","LOD.score","PVE","MAF","Genotype.for.code.1","Var_error","Var_phen..total.","Software","Ind.SNP","PS","P.value"
"592","PstI.TP9255",11,64,"HD_50","FASTmrMLM",-0.0848,3.0492,4.3335,0.1038,"G",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000178813374869022
"593","NsiI.TP560012",11,16067,"HD_50","FASTmrMLM",-0.101,4.4174,12.6524,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000064758980046495
"594","PstI.TP570804",4,4364673,"HD_50","ISIS EM-BLASSO",0.108,3.0045,0.5408,0.3538,"C",0.0321,0.0806,"mrMLMM","F106+4185","PS_Y",0.000199526231496888
"595","PstI.TP8376",4,59384691,"HD_50","ISIS EM-BLASSO",0.1304,4.0027,18.9354,0.1981,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000176035395361616
"596","PstI.TP1159423",11,8140,"HD_50","ISIS EM-BLASSO",0.0888,3.5114,8.6485,0.4057,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000579028579474637
"597","NsiI.TP560012",11,16067,"HD_50","ISIS EM-BLASSO",-0.0911,3.5074,10.2891,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000058465544675275
"598","PstI.TP8376",4,59384691,"FD_50","mrMLM",0.2291,3.4724,36.9242,0.2019,"A",0.0638,0.1275,"mrMLMM","F106+4185","PS_Y",0.0000636648910200372
"599","PstI.TP532669",4,3498516,"FD_50","FASTmrMLM",0.0923,3.6305,4.8128,0.467,"A",0.0436,0.1275,"mrMLMM","F106+4185","PS_Y",0.0000433610709449186
"600","PstI.TP9255",11,64,"FD_50","FASTmrMLM",-0.1322,3.7617,6.6602,0.1038,"G",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000315427824034436
"601","NsiI.TP560012",11,16067,"FD_50","FASTmrMLM",-0.1443,5.7633,16.3327,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000000258166567170163
"602","PstI.TP570804",4,4364673,"FD_50","ISIS EM-BLASSO",0.2224,6.036,1.4503,0.3538,"C",0.0487,0.1275,"mrMLMM","F106+4185","PS_Y",0.000000134834180524608
"603","PstI.TP1057124",9,9148132,"FD_50","ISIS EM-BLASSO",-0.0955,3.8769,4.3789,0.3868,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000238616241087949
"604","NsiI.TP560012",11,16067,"FD_50","ISIS EM-BLASSO",-0.1302,4.2631,13.2973,0.2972,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.00000939074396851364
"605","PstI.TP8376",4,59384691,"HW_1","mrMLM",0.0044,5.2854,35.2659,0.2019,"A",0,0,"mrMLMM","F106+4185","PS_Y",0.000000807792841091856
"606","PstI.TP1234552",10,60231357,"HW_1","mrMLM",0.0033,3.9209,6.0964,0.25,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000214535911581571
"607","PstI.TP8376",4,59384691,"HW_1","FASTmrMLM",0.0035,3.1496,23.1649,0.1981,"A",0,0,"mrMLMM","F106+4185","PS_Y",0.000139862085574528
"608","PstI.TP836173",11,5793,"HW_1","FASTmrMLM",0.000090856,3.1509,0.0141,0.1651,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000139411949403474
"609","PstI.TP8376",4,59384691,"FW_1","mrMLM",0.0058,5.8098,37.8837,0.2019,"A",0,0.0001,"mrMLMM","F106+4185","PS_Y",0.000000231046822389757
"610","PstI.TP1234552",10,60231357,"FW_1","mrMLM",0.0042,4.0284,6.057,0.25,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.0000165424564505773
"611","PstI.TP1257104",3,2916484,"FW_1","FASTmrMLM",0.0021,3.3602,1.7296,0.2547,"A",0,0.0001,"mrMLMM","F106+4185","PS_Y",0.0000836565595755811
"612","PstI.TP8376",4,59384691,"FW_1","FASTmrMLM",0.0046,3.6934,23.6344,0.1981,"A",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000037222025301785
"613","PstI.TP836173",11,5793,"FW_1","FASTmrMLM",0.0029,3.2079,8.4435,0.1651,"C",NA,NA,"mrMLMM","F106+4185","PS_Y",0.000121310948952092
"614","PstI.TP8376",4,59384691,"FW_1","FASTmrEMMA",0.0093,4.2467,9.5265,0.1981,"A",0,0.0001,"mrMLMM","F106+4185","PS_Y",0.00000977012229674153
"615","PstI.TP245404",1,79960134,"HW_50","mrMLM",-0.0209,3.1461,0,0.1579,"C",0.0005,0.0013,"mrMLMM","F116+3098","PS_Y",0.000141058739930947
"616","PstI.TP532669",4,3498516,"HW_50","mrMLM",0.0151,4.1524,12.7868,0.4693,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000122630923830874
"617","PstI.TP1057124",9,9148132,"HW_50","mrMLM",-0.0135,4.5355,8.2806,0.3947,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000487416245443154
"618","PstI.TP532669",4,3498516,"HW_50","FASTmrMLM",0.0092,3.0249,4.7329,0.4741,"A",0.0005,0.0013,"mrMLMM","F116+3098","PS_Y",0.000189757958772085
"619","PstI.TP570804",4,4364673,"HW_50","FASTmrMLM",0.017,3.5444,1.4939,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000534441285574394
"620","PstI.TP8376",4,59384691,"HW_50","FASTmrEMMA",0.0343,3.8652,8.058,0.1983,"A",0.0007,0.0013,"mrMLMM","F116+3098","PS_Y",0.0000245470891568503
"621","PstI.TP532426",7,64966356,"HW_50","ISIS EM-BLASSO",0.0112,4.689,7.9379,0.4698,"C",0.0006,0.0013,"mrMLMM","F116+3098","PS_Y",0.00000337132017872843
"622","PstI.TP9255",11,64,"HW_50","ISIS EM-BLASSO",-0.0155,3.9016,9.1332,0.1078,"G",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000022480191163626
"623","PstI.TP245404",1,79960134,"FW_50","mrMLM",-0.0267,3.4568,0,0.1579,"C",0.0009,0.0026,"mrMLMM","F116+3098","PS_Y",0.0000661302249481767
"624","PstI.TP532669",4,3498516,"FW_50","mrMLM",0.0216,4.4933,13.1188,0.4693,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000539510622515128
"625","PstI.TP570804",4,4364673,"FW_50","mrMLM",0.0265,3.1037,1.8263,0.3596,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000156494831922487
"626","PstI.TP1057124",9,9148132,"FW_50","mrMLM",-0.0204,4.7778,9.5092,0.3947,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000272395544712087
"627","PstI.TP532669",4,3498516,"FW_50","FASTmrMLM",0.0154,4.2324,6.6398,0.4741,"A",0.001,0.0026,"mrMLMM","F116+3098","PS_Y",0.0000101111371195491
"628","PstI.TP570804",4,4364673,"FW_50","FASTmrMLM",0.0229,3.8071,1.3657,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000282553050245956
"629","PstI.TP1057124",9,9148132,"FW_50","FASTmrMLM",-0.0162,4.4621,5.9426,0.3879,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000581567327718514
"630","PstI.TP8376",4,59384691,"FW_50","FASTmrEMMA",0.048,3.8498,7.9439,0.1983,"A",0.0013,0.0026,"mrMLMM","F116+3098","PS_Y",0.0000254859014837373
"631","PstI.TP245404",1,79960134,"FW_50","pLARmEB",-0.0163,3.286,0,0.1552,"C",0.0012,0.0026,"mrMLMM","F116+3098","PS_Y",0.000100253605396052
"632","PstI.TP441536",1,2816855,"FW_50","ISIS EM-BLASSO",0.0079,3.7583,1.3708,0.3793,"C",0.0009,0.0026,"mrMLMM","F116+3098","PS_Y",0.0000318053368832952
"633","PstI.TP532669",4,3498516,"FW_50","ISIS EM-BLASSO",0.0143,4.2121,5.762,0.4741,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000106194004978222
"634","PstI.TP570804",4,4364673,"FW_50","ISIS EM-BLASSO",0.017,3.5466,0.7549,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000531618395073963
"635","PstI.TP532426",7,64966356,"FW_50","ISIS EM-BLASSO",0.0124,3.2835,4.8813,0.4698,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000100855595961911
"636","PstI.TP1234552",10,60231357,"FW_50","ISIS EM-BLASSO",0.0142,3.3057,1.999,0.2414,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000955432477640949
"637","PstI.TP9255",11,64,"FW_50","ISIS EM-BLASSO",-0.0218,3.966,9.1324,0.1078,"G",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00001923534588129
"638","PstI.TP8376",4,59384691,"GHW_1","mrMLM",0.009,4.0144,28.5276,0.2018,"A",0.0001,0.0003,"mrMLMM","F116+3098","PS_Y",0.0000171119695990095
"639","PstI.TP1234552",10,60231357,"GHW_1","mrMLM",0.0072,4.4679,5.2625,0.2412,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000573455866545964
"640","PstI.TP1234552",10,60231357,"GHW_1","FASTmrMLM",0.006,3.1987,3.6115,0.2414,"C",0.0001,0.0003,"mrMLMM","F116+3098","PS_Y",0.000124050923004223
"641","PstI.TP1234552",10,60231357,"GHW_1","ISIS EM-BLASSO",0.0061,4.2653,3.7919,0.2414,"C",0.0001,0.0003,"mrMLMM","F116+3098","PS_Y",0.00000934114255736479
"642","PstI.TP8376",4,59384691,"GFW_1","mrMLM",0.0092,4.2867,30.982,0.2018,"A",0.0001,0.0002,"mrMLMM","F116+3098","PS_Y",0.00000887156012037962
"643","PstI.TP772632",2,65920887,"GFW_1","pLARmEB",0.0052,3.4107,9.6349,0.181,"A",0.0001,0.0002,"mrMLMM","F116+3098","PS_Y",0.0000739775595074407
"644","PstI.TP532426",7,64966356,"GFW_1","pLARmEB",0.0035,4.0724,4.1866,0.4698,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000014876473740795
"645","PstI.TP532669",4,3498516,"GFW_1","ISIS EM-BLASSO",0.0044,3.078,5.8895,0.4741,"A",0.0001,0.0002,"mrMLMM","F116+3098","PS_Y",0.000166647959359983
"646","PstI.TP570804",4,4364673,"GFW_1","ISIS EM-BLASSO",0.0065,3.4083,1.1831,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000744046366191919
"647","PstI.TP1057124",9,9148132,"GFW_1","ISIS EM-BLASSO",-0.0045,3.7266,4.9931,0.3879,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000343399770042585
"648","PstI.TP532669",4,3498516,"GHW_50","mrMLM",0.014,3.2002,8.9408,0.4693,"A",0.0008,0.0016,"mrMLMM","F116+3098","PS_Y",0.000123594743344451
"649","PstI.TP9255",11,64,"GHW_50","FASTmrMLM",-0.015,3.6291,7.0002,0.1078,"G",0.0007,0.0016,"mrMLMM","F116+3098","PS_Y",0.0000435010760630697
"650","PstI.TP8376",4,59384691,"GHW_50","FASTmrEMMA",0.0369,3.7837,7.677,0.1983,"A",0.0008,0.0016,"mrMLMM","F116+3098","PS_Y",0.0000299019836717057
"651","PstI.TP245404",1,79960134,"GHW_50","pLARmEB",-0.000060414,3.0342,0,0.1552,"C",0.0008,0.0016,"mrMLMM","F116+3098","PS_Y",0.000185523957554929
"652","PstI.TP570804",4,4364673,"GHW_50","ISIS EM-BLASSO",0.016,3.2645,1.0833,0.3578,"C",0.0006,0.0016,"mrMLMM","F116+3098","PS_Y",0.000105657419600293
"653","PstI.TP532669",4,3498516,"GFW_50","mrMLM",0.0119,4.9737,11.4875,0.4693,"A",0.0004,0.0009,"mrMLMM","F116+3098","PS_Y",0.00000170294256187755
"654","PstI.TP1057124",9,9148132,"GFW_50","mrMLM",-0.0115,4.4006,8.7674,0.3947,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000674372729759805
"655","PstI.TP532669",4,3498516,"GFW_50","FASTmrMLM",0.0086,3.254,5.9741,0.4741,"A",0.0003,0.0009,"mrMLMM","F116+3098","PS_Y",0.00010839269140212
"656","PstI.TP570804",4,4364673,"GFW_50","FASTmrMLM",0.0133,3.7284,1.3255,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000034190070790207
"657","PstI.TP1057124",9,9148132,"GFW_50","FASTmrMLM",-0.0097,3.2715,6.1499,0.3879,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000103848445500827
"658","NsiI.TP57283",6,49505312,"GFW_50","FASTmrEMMA",-0.0348,3.4129,6.2978,0.125,"C",0.0005,0.0009,"mrMLMM","F116+3098","PS_Y",0.0000735868139651044
"659","PstI.TP245404",1,79960134,"GFW_50","pLARmEB",-0.01,3.2604,0,0.1552,"C",0.0004,0.0009,"mrMLMM","F116+3098","PS_Y",0.00010670874200131
"660","PstI.TP532669",4,3498516,"GFW_50","ISIS EM-BLASSO",0.0113,4.9938,10.4464,0.4741,"A",0.0003,0.0009,"mrMLMM","F116+3098","PS_Y",0.00000162293079111443
"661","PstI.TP570804",4,4364673,"GFW_50","ISIS EM-BLASSO",0.0136,5.0405,1.394,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000145110888079143
"662","PstI.TP1057124",9,9148132,"GFW_50","ISIS EM-BLASSO",-0.0084,4.2254,4.6399,0.3879,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000102848982615265
"663","NsiI.TP560012",11,16067,"GFW_50","ISIS EM-BLASSO",-0.009,3.7809,9.0005,0.2802,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00003010925432053
"664","PstI.TP8376",4,59384691,"HM_1","mrMLM",0.0441,3.4867,28.636,0.2018,"A",0.0032,0.0061,"mrMLMM","F116+3098","PS_Y",0.0000614893638512627
"665","PstI.TP8376",4,59384691,"HM_1","FASTmrMLM",0.0348,3.6732,17.8182,0.1983,"A",0.003,0.0061,"mrMLMM","F116+3098","PS_Y",0.0000390930900596229
"666","PstI.TP532669",4,3498516,"HM_1","ISIS EM-BLASSO",0.0244,4.4138,7.2083,0.4741,"A",0.0026,0.0061,"mrMLMM","F116+3098","PS_Y",0.0000065328095883039
"667","PstI.TP1057124",9,9148132,"HM_1","ISIS EM-BLASSO",-0.0175,3.4094,2.9904,0.3879,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000742164197738885
"668","PstI.TP85647",10,60886778,"FM_1","FASTmrMLM",0.0356,3.3533,33.2567,0.056,"A",0.0007,0.0015,"mrMLMM","F116+3098","PS_Y",0.0000850746164889698
"669","PstI.TP1159423",11,8140,"FM_1","FASTmrMLM",0.0118,3.2949,8.3245,0.3966,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000980844136030906
"670","PstI.TP532669",4,3498516,"FM_1","pLARmEB",0.0075,3.2907,2.7386,0.4741,"A",0.0008,0.0015,"mrMLMM","F116+3098","PS_Y",0.0000991060118647831
"671","PstI.TP9255",11,64,"FM_1","pLARmEB",-0.0002,3.7181,0.0008,0.1078,"G",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000350590383932613
"672","PstI.TP532669",4,3498516,"FM_1","ISIS EM-BLASSO",0.0111,3.8379,5.9563,0.4741,"A",0.0007,0.0015,"mrMLMM","F116+3098","PS_Y",0.0000262240642339095
"673","PstI.TP570804",4,4364673,"FM_1","ISIS EM-BLASSO",0.0192,3.6545,1.6571,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000409072231621667
"674","NsiI.TP560012",11,16067,"FM_1","ISIS EM-BLASSO",-0.0121,3.6247,9.6624,0.2802,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000439744078447369
"675","PstI.TP532426",7,64966356,"HM_50","mrMLM",0.0092,3.0928,9.2974,0.4605,"C",0.0004,0.0008,"mrMLMM","F116+3098","PS_Y",0.000160731130751279
"676","PstI.TP1159423",11,8140,"HM_50","mrMLM",0.012,3.2934,17.2464,0.4035,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000984464363980378
"677","PstI.TP1159423",11,8140,"HM_50","FASTmrMLM",0.0083,3.2997,8.2735,0.3966,"C",0.0004,0.0008,"mrMLMM","F116+3098","PS_Y",0.0000969616506049464
"678","PstI.TP639463",6,60717357,"HM_50","pKWmEB",-0.0064,3.2899,22.7298,0.1667,"C",0.0004,0.0005,"mrMLMM","F116+3098","PS_Y",0.0000992887401325043
"679","PstI.TP570804",4,4364673,"HM_50","ISIS EM-BLASSO",0.014,5.8955,1.7478,0.3578,"C",0.0003,0.0008,"mrMLMM","F116+3098","PS_Y",0.00000018836490894898
"680","PstI.TP1159423",11,8140,"HM_50","ISIS EM-BLASSO",0.0122,4.9047,17.7026,0.3966,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000200909281260873
"681","PstI.TP532426",7,64966356,"FM_50","FASTmrMLM",0.005,3.9571,5.4947,0.4698,"C",0.0002,0.0004,"mrMLMM","F116+3098","PS_Y",0.0000196562198058037
"682","PstI.TP532669",4,3498516,"FM_50","ISIS EM-BLASSO",0.0069,3.3326,9.1399,0.4741,"A",0.0001,0.0004,"mrMLMM","F116+3098","PS_Y",0.0000894746483052804
"683","PstI.TP570804",4,4364673,"FM_50","ISIS EM-BLASSO",0.0087,5.1144,1.353,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000121590599570883
"684","PstI.TP1159423",11,8140,"FM_50","ISIS EM-BLASSO",0.0029,3.3129,2.0286,0.3966,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000938858191873097
"685","NsiI.TP560012",11,16067,"FM_50","ISIS EM-BLASSO",-0.006,3.2116,9.5062,0.2802,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000120198763486989
"686","PstI.TP55941",6,51146867,"TFN","mrMLM",-0.9421,3.3864,31.2757,0.2588,"C",1.8996,2.8073,"mrMLMM","F116+3098","PS_Y",0.000078487410348873
"687","PstI.TP55941",6,51146867,"TFN","FASTmrMLM",-0.7298,3.8991,18.7706,0.2543,"C",1.7541,2.8073,"mrMLMM","F116+3098","PS_Y",0.0000226151774610836
"688","PstI.TP995173",2,70172526,"TFN","FASTmrEMMA",-1.2134,3.2047,6.3454,0.2931,"C",1.8687,2.8073,"mrMLMM","F116+3098","PS_Y",0.000122236244927873
"689","PstI.TP166501",1,18793961,"TFN","pLARmEB",-0.6118,4.0271,0,0.1509,"A",1.4568,2.8073,"mrMLMM","F116+3098","PS_Y",0.0000165958690743756
"690","PstI.TP995173",2,70172526,"TFN","pLARmEB",-0.6565,3.7312,9.5864,0.2931,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000339625272590408
"691","PstI.TP774963",6,1911989,"TFN","pLARmEB",-0.7415,3.5864,10.9683,0.1681,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000482614093268521
"692","PstI.TP55941",6,51146867,"TFN","pLARmEB",-0.6877,4.0314,10.4561,0.2543,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000164247965967464
"693","NsiI.TP28119",11,9435,"TFN","pLARmEB",-0.6131,3.4383,6.7132,0.3664,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000691671689289565
"694","PstI.TP55941",6,51146867,"TFN","pKWmEB",-0.5682,3.3655,31.6098,0.2588,"C",1.9936,2.1802,"mrMLMM","F116+3098","PS_Y",0.0000825847769206449
"695","PstI.TP166501",1,18793961,"TFN","ISIS EM-BLASSO",-0.6117,3.4889,0,0.1509,"A",1.4566,2.8073,"mrMLMM","F116+3098","PS_Y",0.0000611645802954662
"696","PstI.TP995173",2,70172526,"TFN","ISIS EM-BLASSO",-0.6566,4.2938,13.6378,0.2931,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000872167702203095
"697","PstI.TP774963",6,1911989,"TFN","ISIS EM-BLASSO",-0.7419,3.8537,15.619,0.1681,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000252406189230282
"698","PstI.TP55941",6,51146867,"TFN","ISIS EM-BLASSO",-0.6877,3.8409,14.8719,0.2543,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000260375429893874
"699","NsiI.TP28119",11,9435,"TFN","ISIS EM-BLASSO",-0.6138,3.5013,9.5696,0.3664,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000593471680553055
"700","PstI.TP245404",1,79960134,"fprind","mrMLM",-0.2482,3.2945,0,0.1579,"C",0.0831,0.2312,"mrMLMM","F116+3098","PS_Y",0.0000981974024865487
"701","PstI.TP532669",4,3498516,"fprind","mrMLM",0.1993,4.2222,12.5823,0.4693,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000103633460443104
"702","PstI.TP570804",4,4364673,"fprind","mrMLM",0.2509,3.058,1.845,0.3596,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000174984668862466
"703","PstI.TP1057124",9,9148132,"fprind","mrMLM",-0.1971,4.8666,9.959,0.3947,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000220140526082814
"704","PstI.TP532669",4,3498516,"fprind","FASTmrMLM",0.135,3.4407,5.7696,0.4741,"A",0.0894,0.2312,"mrMLMM","F116+3098","PS_Y",0.0000687701544944208
"705","PstI.TP570804",4,4364673,"fprind","FASTmrMLM",0.2206,4.1234,1.4266,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000131522483219224
"706","PstI.TP1057124",9,9148132,"fprind","FASTmrMLM",-0.1564,4.9953,6.2703,0.3879,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000161733505579985
"707","PstI.TP8376",4,59384691,"fprind","FASTmrEMMA",0.4614,3.9197,8.2862,0.1983,"A",0.1182,0.2312,"mrMLMM","F116+3098","PS_Y",0.000021512951592892
"708","PstI.TP772632",2,65920887,"fprind","pLARmEB",0.000039112,3.1482,0.00000058292,0.181,"A",0.1191,0.2312,"mrMLMM","F116+3098","PS_Y",0.000140345987292118
"709","PstI.TP532426",7,64966356,"fprind","pLARmEB",0.1043,4.44,3.8981,0.4698,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000613338179792623
"710","PstI.TP269566",3,63644939,"fprind","ISIS EM-BLASSO",0.155,3.2408,10.3455,0.2974,"A",0.1003,0.2312,"mrMLMM","F116+3098","PS_Y",0.000111943788346715
"711","PstI.TP570804",4,4364673,"fprind","ISIS EM-BLASSO",0.268,4.8865,2.1058,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000209893988362352
"712","PstI.TP1159423",11,8140,"fprind","ISIS EM-BLASSO",0.1969,5.7982,15.1518,0.3966,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000000237519899047003
"713","PstI.TP245404",1,79960134,"fprinW","mrMLM",-0.0329,3.3586,0,0.1579,"C",0.0014,0.004,"mrMLMM","F116+3098","PS_Y",0.0000839846661157914
"714","PstI.TP532669",4,3498516,"fprinW","mrMLM",0.0267,4.3748,12.921,0.4693,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000071746381088614
"715","PstI.TP570804",4,4364673,"fprinW","mrMLM",0.0328,3.0287,1.8044,0.3596,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000188018247349026
"716","PstI.TP1057124",9,9148132,"fprinW","mrMLM",-0.0254,4.7004,9.4715,0.3947,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000032801975507699
"717","PstI.TP532669",4,3498516,"fprinW","FASTmrMLM",0.0186,4.1051,6.2878,0.4741,"A",0.0016,0.004,"mrMLMM","F116+3098","PS_Y",0.0000137467489044926
"718","PstI.TP570804",4,4364673,"fprinW","FASTmrMLM",0.0283,3.7176,1.345,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000350994248467013
"719","PstI.TP1057124",9,9148132,"fprinW","FASTmrMLM",-0.0199,4.3815,5.8338,0.3879,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000705992357893667
"720","PstI.TP8376",4,59384691,"fprinW","FASTmrEMMA",0.0599,3.8576,8.0022,0.1983,"A",0.002,0.004,"mrMLMM","F116+3098","PS_Y",0.0000250034536169643
"721","PstI.TP532426",7,64966356,"fprinW","pLARmEB",0.0134,3.0501,3.6985,0.4698,"C",0.0021,0.004,"mrMLMM","F116+3098","PS_Y",0.000178402115519149
"722","PstI.TP532669",4,3498516,"fprinW","ISIS EM-BLASSO",0.0159,3.1705,4.5968,0.4741,"A",0.0016,0.004,"mrMLMM","F116+3098","PS_Y",0.000132892355712666
"723","PstI.TP532426",7,64966356,"fprinW","ISIS EM-BLASSO",0.0176,4.1092,6.3852,0.4698,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000136113123433131
"724","PstI.TP1234552",10,60231357,"fprinW","ISIS EM-BLASSO",0.0208,3.4006,2.7538,0.2414,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000075822831757163
"725","PstI.TP9255",11,64,"fprinW","ISIS EM-BLASSO",-0.0289,4.711,10.3133,0.1078,"G",NA,NA,"mrMLMM","F116+3098","PS_Y",0.00000319742230320493
"726","PstI.TP532669",4,3498516,"fprinGW","mrMLM",0.0193,3.2966,9.1865,0.4693,"A",0.0016,0.003,"mrMLMM","F116+3098","PS_Y",0.000097678729019269
"727","PstI.TP8376",4,59384691,"fprinGW","FASTmrEMMA",0.051,3.8223,7.8672,0.1983,"A",0.0015,0.003,"mrMLMM","F116+3098","PS_Y",0.0000272332830540534
"728","PstI.TP532426",7,64966356,"fprinGW","pLARmEB",0.0121,4.5464,4.0479,0.4698,"C",0.0015,0.003,"mrMLMM","F116+3098","PS_Y",0.00000474897627573064
"729","PstI.TP570804",4,4364673,"fprinGW","ISIS EM-BLASSO",0.0215,3.4361,1.0574,0.3578,"C",0.0012,0.003,"mrMLMM","F116+3098","PS_Y",0.0000695504589239535
"730","PstI.TP1159423",11,8140,"fprinGW","ISIS EM-BLASSO",0.0205,5.6393,12.817,0.3966,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.000000346976450528852
"731","PstI.TP8376",4,59384691,"fprinM","mrMLM",0.0519,3.8412,27.8901,0.2018,"A",0.0046,0.0086,"mrMLMM","F116+3098","PS_Y",0.0000260135725665313
"732","PstI.TP8376",4,59384691,"fprinM","FASTmrMLM",0.0381,3.2004,15.0316,0.1983,"A",0.0041,0.0086,"mrMLMM","F116+3098","PS_Y",0.000123537838965455
"733","PstI.TP772632",2,65920887,"fprinM","pLARmEB",0.0302,3.2792,9.3195,0.181,"A",0.0043,0.0086,"mrMLMM","F116+3098","PS_Y",0.000101929524913493
"734","PstI.TP532426",7,64966356,"fprinM","pLARmEB",0.0244,3.9683,5.7083,0.4698,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000191293406048235
"735","PstI.TP532669",4,3498516,"fprinM","ISIS EM-BLASSO",0.0366,6.4625,11.407,0.4741,"A",0.0032,0.0086,"mrMLMM","F116+3098","PS_Y",0.0000000488990025046493
"736","PstI.TP570804",4,4364673,"fprinM","ISIS EM-BLASSO",0.0381,3.5848,1.1412,0.3578,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000484506937549979
"737","PstI.TP1057124",9,9148132,"fprinM","ISIS EM-BLASSO",-0.0266,4.1424,4.8497,0.3879,"C",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000125631920858122
"738","NsiI.TP560012",11,16067,"fprinM","ISIS EM-BLASSO",-0.0281,4.1584,9.0614,0.2802,"A",NA,NA,"mrMLMM","F116+3098","PS_Y",0.0000120864845157946
"739","PstI.TP1021466",1,68344473,"FNMain","mrMLM",-1.5778,3.9794,12.8855,0.0357,"C",1.1736,2.2279,"mrMLMM","F116+3098","PS_Y",0.0000186251594743791
